text_1,text_2,label_1,label_2,label_3,avg_score
that behavior may be for a reason,get your b f f and have a chat  jam .,2,2,1,1.6666666666666667
you should to tally watch this movie .,seems like everyone forgot your an addict . . .,3,3,2,2.6666666666666665
that doesn t work say u have a st d,my guy works out and his butt is fantastic !,1,2,3,2.0
personally i think neither because i want bra d for myself ! ! !,i can ' t find summer rland on the w b website . . . . . . where is it ? ? ?,1,1,1,1.0
"she did it once , shame on her .","men give a high rank ing to sex . . . . . and why not , it feels ma v al ous !",1,1,4,2.0
a bit of k rypton ite will fix it .,i miss a a liyah she was a good singer,5,1,1,2.3333333333333335
"life is like that , everyone hurt ing each other .","who likes rap , hip - h ap , or both of them ?",1,1,1,1.0
q : did you hear the joke about the re t ard ed people ?,"women and men are different , y a know",1,4,1,2.0
i loved his look - his eye line r rock ed and his clothes were killer .,don tch a think he has enough to worry about ?,1,3,1,1.6666666666666667
they or gan ise a huge conference to check whe ther blondes are that stupid .,"since i am married , would like su s an stor m or wonder woman",2,1,3,2.0
ask someone if you don t kn o the answer .,zombies are n ' t real .,1,3,1,1.6666666666666667
"if you show her love and trust , she will love y a even more .","i think j ason x was high as heck , all on drugs and stuff , them people in ca lif orn ia m akin ' movies don ' t know what they are do in !",4,1,1,2.0
he y does anyone have  pic s of ma ria h in pink coat and info  related to it . . . th k s,paranoid and r oid is my fa ve moder n song right now .,1,3,2,2.0
"ha ha , my old yahoo chat name was "" iscre amifyoudoitright "" l ma o",just tell her you want to kiss her .,1,2,1,1.3333333333333333
i enjoy all if someone p ly s it  . .,"hang on a s ec , are you gay ?",4,1,3,2.6666666666666665
have you heard this before ?,"if they were together , it could n ' t have been for long .",3,1,1,1.6666666666666667
"she was in a bikini on a beach - set , in a photo on the e ! network .",he knows that he is being watched,1,1,3,1.6666666666666667
i hope i don ' t end up with a thug .,"it sounds kind a old , and it ' s got something about summer in it .",2,3,2,2.3333333333333335
you two should have sex frequently .,"after find ing that ro ach , of course ill never eat out again ,",3,3,3,3.0
where do i get discover ed in y ank e e land ?,we can talk about it if you want .,1,3,4,2.6666666666666665
i did twice . . . g h o st and dying young . . . now i only cry at home in front of tv . . . m ovi es are too ex s pen s ive . . lo l,"dead be likes some box - full u h candy co ' n . ' s co o ' , bro . it give s y a ' ca vities .",3,2,2,2.3333333333333335
it s normal to think but not act on it like kill ing yourself .,there ' s a  pic of a horse in the mu d .,2,3,4,3.0
i just got the greatest dvd and it has hidden things but i don t know how to find them,don ' t do anything you ' ll regret later !,1,3,1,1.6666666666666667
yes yes yes that would be great !,if it was up to me he would nt get crap  !,2,3,1,2.0
least not  till he gets another girlfriend .,what a surprise not to have any eye brows .,1,5,5,3.6666666666666665
remain clean if only n um is chosen,will a metal hoop work as well as a plastic one ?,1,1,1,1.0
if u want to cry while talking to her cry .,use that resent button,1,4,1,2.0
if you never try anything with her you ' ll never know if it works,"my fa ve is way ne bra dy , i love when he comes up with songs .",1,3,4,2.6666666666666665
um m . . p r ol ly because you ' re single and could n ' t get a date ? ?,i think it will be close .,1,1,4,2.0
i stopped a kid from jay walking across the street in the rain .,love my baby daddy a ka my b f !,1,1,1,1.0
"although , n um of them are part of a large r fi ld .",another man s trash is another persons t reas ure,5,1,2,2.6666666666666665
im n um years old . im al most handsome .,let him be because he got what he wants and might not want to talk anymore .,2,1,1,1.3333333333333333
i ' ve got no shot cu z another girl likes the same guy i do .,i l ke his music it s awful that p pl say he molest ed children,2,1,4,2.3333333333333335
"plus , her activities consist only of receiv ing pay ment for attend ing others ' large ga las , ,",you can ' t tell if you made them up ?,4,3,4,3.6666666666666665
man chur ian can id ate and mean girls oh yeah mo na li s a smile,it depends on you guys,2,1,5,2.6666666666666665
maybe cause there is no one else like you .,"the female you are partial towards will be alone , and she states that that is less than desirable .",4,1,5,3.3333333333333335
tell him that your baby really needs him .,"next time , ask a smart er question .",4,1,3,2.6666666666666665
"i can t remember , maybe robot e ch or transform ers",the way i see people is the way i want to see them,3,1,4,2.6666666666666665
if you truly in love you don t want anything else .,don ' t ever miss a an entry,1,4,1,2.0
true dat cu z the pen shot a bullet,he is done with you because he got what he wanted .,1,4,4,3.0
he ' s super young looking .,i met the man who played for est gum p,3,1,4,2.6666666666666665
he should be jump ed,wall of v oodoo is my sh it,4,1,1,2.0
girls are just as perverted -- t rust me .,you are a sinner if the people you call friends are unsaved .,1,2,1,1.3333333333333333
r . k ell y was hot  till he mess ed with li l g ur l s and g rew that m op,"if you like to play sports , try volleyball , basketball , or something like that .",3,1,4,2.6666666666666665
i ' m confused cu z he ' s got a bu nch of girls as friends .,"in actuality , however , they are simpl y a negative experience .",3,1,1,1.6666666666666667
how ' d u feel if  ur future  hubby cheated on u ?,it was easy to figure .,3,2,1,2.0
it was funny watching spi der man get throw n for a lo op over an upside down kiss .,i w anna be sure first,3,1,2,2.0
"personally , i like the song crash .","the old hair bands of the n um ' s were amazing , i still love em",3,1,1,1.6666666666666667
"i have  gotten dates , not as many as if i played stupid .",woman married a dolphin nothing is impossible now at all ever .,1,1,1,1.0
if anyone know let me know,you come and go . come and go .,2,4,1,2.3333333333333335
u sh uld become friends with them .,"it ' s so natural , why make and issue out of it ?",4,1,4,3.0
i don t be le ie m em,my friend is dating someone online,4,4,1,3.0
"in addition , t ina turn er , ja n is j op lin , st ev ie n ick s , i believe this is enough examples .","he ' s just fine , it was a n um st floor window .",4,3,2,3.0
can ' t remember the name of the link ing park album,"ask her , she ll probably love the help .",1,1,1,1.0
first im go nna do some reading and then go out cl ubbing,no favorites . i like it all !,3,4,3,3.3333333333333335
you people have no right to get married !,he ' ll help . or you could just kill yourself and chill with sat an forever .,1,3,1,1.6666666666666667
"we have phone sex everyday , never get tired of it .",the both were high so only she knows what is up .,3,2,1,2.0
ponder it . my opinion is to terminate the relationship .,ac / d c because a xle rose is not good .,1,1,1,1.0
where do i go for help ?,"no , i never falter ed in my belief concern ing our love reach ing the state we enjoyed in the past .",1,1,1,1.0
as long as you have a condom you can do it anytime .,"w t f is this , no body cares !",3,1,1,1.6666666666666667
dur in ' de times when y u h both sit to get h u h do in ' no activities except watch in ' television or some th in ' of dis nature .,you could say he was an anti her o . or just a villain .,5,1,3,3.0
you have ever right to be mad,did he volunt eer the information or did you catch him ?,3,1,1,1.6666666666666667
let ' s get together yeah yeah yeah  !,if you hate hi lary d uff you should check out this other girl .,1,1,1,1.0
"they ' re men tally challange d , most of them .",get to kn o her,1,2,1,1.3333333333333333
call the cop s if he s not paying child support,i like me x ic an radio by wall of v oodoo,3,2,1,2.0
"you are kill ing the romance by popp ing up that stupid question , ever thought of having fun together instead ?","it benefits all kinds of people , not just lovers .",1,1,2,1.3333333333333333
rev a sh ane - lew is - lew is she married both the  lew is brothers .,ask him if you should see a do c or su m th in ',2,3,1,2.0
"planning is good , but don ' t plan excessively .",don ' t blow all your money buying things .,3,3,1,2.3333333333333335
he al way ' s says he ' s sorry but then a month later he ' s lying again ! ! !,"when he got a cane with a horn on it , he thought it was hilarious",1,3,2,2.0
i answer both for fun and for sincere answers,there s a wi cked funny joke about rap .,1,2,1,1.3333333333333333
i listen to everything my son listen s too .,it can help your relationship .,3,2,4,3.0
if that ' s true that is awful . . this world today so many freak s ! ! ! ! ! !,"it s so over us ed , no one even knows what is means now",4,3,1,2.6666666666666665
you need to call that number !,y ur never happy with what you ve got,1,1,3,1.6666666666666667
even though i also agree that the girls on love h ina are pretty sc rump t ious,if it is true love then he will wait for you without cheating on you .,1,1,1,1.0
i have to admit t i love the guy .,if you keep ing looking for you ' re princ e you ' ll find him,3,1,3,2.3333333333333335
or you could just sp read rumors about her everywhere .,i did then but never again .,2,2,3,2.3333333333333335
she saw a blonde on the other side .,start the day with breakfast and a walk,3,1,3,2.3333333333333335
count me in and i don ' t remember the names,tell him that you love him .,1,1,4,2.0
he seems super young for his age .,"men are p pl too y a know , women are n ' t the only ones w / feeling s",1,3,1,1.6666666666666667
go on with your life and get out of this relationship,the phone becomes nasty when it is touch ed .,1,1,1,1.0
i don ' t know . . never tried the stuff ? ?,it is way more exciting things shy is suck y,3,3,1,2.3333333333333335
"i have been so high , i al most killed myself , i am glad i did n ' t though .",he d be a broke superhero,2,2,1,1.6666666666666667
"i agree , just kiss him . . . he ' ll respond one way or another .","i usually use poems to express how i feel to women , and i wonder if anyone else has written one to someone special in their life .",5,1,1,2.3333333333333335
well in  ur case im like  ur g / f n  ur like my husband  !,see if she ' s going to hit you ! !,1,5,4,3.3333333333333335
"they did nt do anything with it though , maybe it s a future storyline .",tell him you w anna marry him .,1,1,3,1.6666666666666667
b ob d ylan was not into music dur ing his time .,"the music i like is punk , emo , and screamo .",3,3,1,2.3333333333333335
i love curl y hair i like to run my fingers th r u it,i don ' t like to leave voice mail s un less i know what i ' m going to say,1,3,2,2.0
"i only like n um songs of their s , the rest suck","it ' s  ez , just say no !",4,1,4,3.0
"bald ies look like kids , it ' s ugly",can ; t r ly tell . depends if somebody screw s up,1,5,1,2.3333333333333335
"oh yes , if you real y feel the need to . . s end him one too .",we really were n ' t spend that much time together .,4,3,3,3.3333333333333335
my fav animat ed movie is ba mbi,you ' re probably done looking over the men that see s the world in you .,3,2,1,2.0
"any who , listening to this song n um night got me thinking . . . .",re treat from the situation quickly and do not look back .,1,3,1,1.6666666666666667
beca ue my train of thought ran off the track and bum ped all other men ' s off to,"cry ing works , but you would get a lot more out of talking .",1,3,1,1.6666666666666667
now if you can ' t say this to his face scream it in the mirror with him not around . . . k now why ?,don ' t let anybody tell you different .,1,1,3,1.6666666666666667
ye a i used to do it all the time,"go on and go to school , you can come home anytime or hit up your friends and fa m .",2,1,2,1.6666666666666667
par is hi lton is famous because she ' s rich .,it ' s how the character seems on tv and in the book,1,2,2,1.6666666666666667
what exactly do guys want from girls ?,what does that mean ?,2,3,1,2.0
it just how they do movies now .,the malls here are ma ssive !,3,1,3,2.3333333333333335
"depend ing on the age , c d s or dvd s .",that girl can cook . . . y um !,1,1,1,1.0
not e : i am not looking for al ad d in movie .,dat j - lo booty th o  < n um,2,2,4,2.6666666666666665
i think ac / d c or even gun s n roses,i think that gay or lesbian is cool er to use .,3,4,2,3.0
i don t know what  ur sa ring .,i g uarantee i will avoid in cluding my friends as partners !,1,2,1,1.3333333333333333
we have very large shopping malls out where i live .,"i like that show so much , i ' m still watch in the re - runs and the re - runs of the re - runs . lo l",1,2,1,1.3333333333333333
"one best friend , a lot of friends",if it a int important why she dat in another girl,1,1,4,2.0
but then did he want of his own death ? . . . he did say please ? ? ? ? ! ! ! !,"oh ba e , did the might y  king k ong d ing d ong lose his tight y d ing al ing queen k ong ?",5,1,2,2.6666666666666665
not in movie but in extreme home ma k over home  ed it ion too lo l,can ' t trust any n um more than a b f f,1,4,3,2.6666666666666665
i ' ll take a wil d guess and guess you ' ll move to  nz ?,tell him u want a n um some with another hot chick,1,3,1,1.6666666666666667
"once she ' d done it like never before , she dump ed it quick with money she got fast !","wow , how many years of age are y u h ?",3,2,1,2.0
i ' m with yellow on this one ...,do you like the t ank top or the halter top with jeans  ?,2,3,1,2.0
"travel to he nderson , north car olin a . a sufficient amount of that group exists in this location .","just cu z you have a kid , doesn ' t mean you got to stay together man .",1,3,1,1.6666666666666667
"world of war craft is much fun ner , but this game is free .",i w anna be sure first,2,1,1,1.3333333333333333
w t f did he mean when he called those kids orphans ? ? ?,cannot wi at tt for his new album,1,1,3,1.6666666666666667
bra d is going through some things .,"no women i got the hot s for around , i pick ed my neighbor ' s old lady instead !",4,3,1,2.6666666666666665
he is hysterical and do s en ' t give a crap about anything .,it [ s really more like an off - white sh ade .,2,1,2,1.6666666666666667
i know em . they were good and i du g their song ' ' he loves you not ' ',i need to be at the mall !,4,1,3,2.6666666666666665
"the black album , god i love that album .",so wait until night time and go to the grave yard and look around,1,1,1,1.0
"a po lo oh no is the us ol ymp ic speed skater , so awesome .",ten years ago they fell in love and have been ever since .,2,3,4,3.0
he should be better at making things up on the spot .,"save your broken heart , and find someone who will treat your heart right .",3,3,4,3.3333333333333335
"ha ha , have a delight ful day .","i love to act , and a friend of mine in the program told me i ' m talented .",4,4,3,3.6666666666666665
"if you get involved with things you don ' t even know about , then we ' re go nna have a real problem .",he probably will keep it quiet,2,3,3,2.6666666666666665
all she dreams about is him when she does .,co ug ar s like young men so they can feel bet ta !,1,3,1,1.6666666666666667
one thing she needs to be banned from is music,"those words are cocky , im much more handsom",2,3,1,2.0
what is the worst thing that they could say ?,i don t think your a slut,1,2,1,1.3333333333333333
techn o it just grab s your spin al chord and makes it dance,"life ' s super , that the solution  !",1,4,1,2.0
tell her to get serious and figure out her life go als .,don ' t look at the way she looks first !,3,3,3,3.0
me i like the song crash .,"i enjoy hip - hop , rap , rock ' n roll , and popular beat , but ma h ' fav o ' ite genre u h beat be r & b .",4,2,2,2.6666666666666665
"if he want to just be friends  , it ' s best to move on .","bo nnie a it ,  jo ni mi tch el and that girl from j ef f . a irplane are also some of my favorites",1,4,1,2.0
"oh , and superman was in it too .",id die if him and b ob were together !,1,1,1,1.0
my mom tell ing me to clean my room up .,they opera ted a f . fr f r,1,1,2,1.3333333333333333
"weird question , i don ' t like either but sal va dor da li has more talent for sure .",it would n ' t have been the same since his name changed,5,2,3,3.3333333333333335
i heard a coat vac cu um will do the job .,"i heart p atch a d ams , pretty woman , and the ma t r ix so much ! ! !",5,1,4,3.3333333333333335
however i think stupid far ex ced es dumb .,i certainly wonder what the purpose of a search engine is .,4,1,1,2.0
it ' s d inside that makes us girls happy .,that descri ption sounds surprising ly similar to flirt ation .,3,1,2,2.0
i think he has a show on virgin radio,after you lay the brick it a in ' t go nna follow .,1,2,1,1.3333333333333333
i like talking to him and don ' t feel good un less i do,"my thoughts and attention span on this disappear ed , and i su spect other men ' s thoughts and attention did too .",1,1,2,1.3333333333333333
apparently this was a song from sun day school .,it s a long as s list,2,4,1,2.3333333333333335
generally kind and my fifth : i ' ll just be dis sapointed if she ' s stupid .,what in the world should i do then ?,3,1,1,1.6666666666666667
it depends on the type of gum  ur chewing,"doesn ’ t seem simple , tell me one more time slowly .",1,1,3,1.6666666666666667
ref rain from cor rupt ing your spirit ual security for anybody .,it is  dependent on the amount they will pay .,3,1,4,2.6666666666666665
but to much of a good thing can turn in to a bother .,that lady is in my church,1,1,4,2.0
we only get touch ed for times a we k k .,i did n ; t believe it  till i look ed into her eyes .,1,4,1,2.0
it happened behind  ur back,"family guy is my favorite show , both funny and cl ever .",1,1,1,1.0
i heard that dia ne la ne is starr ing in a movie named under the t us can sun .,you say x ero and zero the exact same way .,1,1,1,1.0
she got the movie and to ok it ho m,make sure she knows you care so she knows,1,2,1,1.3333333333333333
great films if you like to read subtitles !,i don t know what to try and sp ice things up with,3,1,3,2.3333333333333335
"violin , ever since i read she r lock hol me s as a kid  ( he plays it ) .","yeah , she was invite d , she came over to my room , and the door was close d .",5,2,3,3.3333333333333335
how else could you be but straight forward ?,"i think it would be death , pe stil ence and fa m ine but don ' t quote me on this !",1,1,1,1.0
i really un le ashed my secrets . crap .,my fav is ge orge clo oney . he ' s super sex x y,4,4,3,3.6666666666666665
he y i really want to know so please help me out ! !,if you want to follow someone you can .,2,1,3,2.0
got s to be good in the bou d r w our n um,you will think twice before eat ing fast food if you watch the document ary super size me .,3,5,2,3.3333333333333335
if it s your thing have some fun with my idea,pick  ur fa ve one,5,3,4,4.0
u c uld try research ing it on google or try best bu y and block b uster,see if she ' s going to hit you ! !,1,2,4,2.3333333333333335
i saw it and it ' s got ta be one of the dumb est shows i ' ve ever watched ! ! !,he gets a cool ride to,3,1,3,2.3333333333333335
"yes you should , give him his walking paper s .",that lady doctor from me x ic o who slept with gre y ? he assist ed her with the operation .,3,1,4,2.6666666666666665
get him drunk and take off your clothes !,no i don ' t listen to her anymore .,1,1,4,2.0
"by the way , ' o taku ' trans late s to ' nerd ' .",well r . ke lly was cool before his long hair and sexual assault s to young girls .,1,2,1,1.3333333333333333
after a while you don t even see the color .,those flowers may be too strong .,4,4,3,3.6666666666666665
break if off with that loser,"your mom is an idiot , she believe d ch ub y check ers was a place for fat people",1,5,3,3.0
"you can ' t see them , but you can feel them .",move on w / ur life  & let her go to live her s,1,3,1,1.6666666666666667
"( b t w , the actor who died was be la lu go si , star of dr a cu la ! )",where did you get these numbers ?,4,1,3,2.6666666666666665
my guy has an awesome butt because he works out .,that s freak ing awesome and a gut bu ster .,2,2,4,2.6666666666666665
you were n ' t the only one so the answer is no .,m m m m curv ey men are where it ' s at,5,4,2,3.6666666666666665
i ' ll have it tuned before i sell it .,looking for hard rock / metal . c hristian music,3,1,3,2.3333333333333335
have n ' t made it to the mall in ages .,yeah love can be after n um months,1,1,1,1.0
they just get each other,if he doesn ' t like her she needs to just move on .,5,4,3,4.0
if he did call it was at least once a week .,i ' m tired of stupid people b t w did you see the do nnie dark o movie,1,3,3,2.3333333333333335
ye a i feel i am an attractive person .,that ' s not go nna be a problem .,3,3,4,3.3333333333333335
what are the signs of a man flirting with you ?,if you are already sexually active with the man in any case then the best choice is to have sex .,2,3,1,2.0
u know what u need to do .,"my husband is to blame my addiction to it , but i admit i have n ' t seen a lot of the current season .",1,1,1,1.0
"the saying be came vi ral , it lost it s true meaning .","there ' s just too many to list , so please don ' t make me .",1,2,2,1.6666666666666667
to show their ap re c i ation and to make it known that they think of you and they care for u .,u are too special for them,4,1,3,2.6666666666666665
country voices and r & b songs just don ' t mix !,"it started quiet , then bu il t up , then boo m !",1,1,3,1.6666666666666667
you can tell how worried you are cause of your spelling s .,the rest is easy,5,1,2,2.6666666666666665
astrology is a bu nch of bu nk .,keep tell ing yourself that .,1,2,3,2.0
n um p ac was successful because he sold the most albums .,"do not take life serio s u ly , you are young .",2,4,3,3.0
"no more food for me  ( k eep s on eat ing , blow s up ! ! ! )","if you find the answer to that question , please let me know .",3,1,1,1.6666666666666667
check out j ib jab . com - you ’ re going to crack up ; it s hilarious !,im good - healthy and still s ane,2,3,1,2.0
i also hate seeing my dad unhappy .,it would be nice to chat with someone,2,1,1,1.3333333333333333
"i don t think so , maybe they should try  taking our last names",only if i make lady luck my bit ch !,3,4,2,3.0
"yah , but it ' s bad luck to see the bride before the cere mony , y ' k now ?",talk to your husband or wife about it,1,1,5,2.3333333333333335
rock music just makes me feel good .,there ' s a lot of different kinds of cancer,2,3,2,2.3333333333333335
you should wear funny costume s and make p eep s nut s .,get rid of  ur ex cause u have a better man,1,1,3,1.6666666666666667
that is just to weird to even think about sorry,anything by dia na ro s s  & the sup re me s is awesome  : ),1,3,3,2.3333333333333335
"classic rock was my fav , had more meaning back then .",i would say that ' s dumb .,3,5,2,3.3333333333333335
start from the day of your wedding .,dude s with ' to os and sn appy dress are awesome,4,1,2,2.3333333333333335
she ' s the wife of j ohn l enn on .,dat b urger  king is creepy,1,3,1,1.6666666666666667
guys think they are so o special and that only some girls are good enough for them ! !,"whatever they say to do  , do not listen !",1,1,2,1.3333333333333333
"i like brunette s , brown eyes , fla w less skin , and a cute as s .",the other sat ur day i had to pretend to be both a male and female six times .,1,4,1,2.0
i really liked the one ma wn ts w r k said ! !,"i am not a lady nor a scorpio , but i will try , here goes nothing .",3,3,3,3.0
the same thing happened to me n um,you ' re bi if you like both guys and girls !,1,5,4,3.3333333333333335
"order it online , the stor k will work it s magic",what do i say so that i don ' t scare her ?,3,3,1,2.3333333333333335
"so like i said , i don ' t think he ' s coming back .",ju gger naut will win if br u ce b anner is ambushed .,1,2,3,2.0
dude same here . . but i don ' t think it s a bad choice . . .,"he acted bad , that s why i don ' t like him .",4,4,4,4.0
if u like sports play v ball or b ball or whatever !,i get the most up to date me dia,4,2,2,2.6666666666666665
even if you hate that kind of music you love green day .,he has the most to look however he wants to look .,2,4,4,3.3333333333333335
you forgot about t l c .,u silly lo l z u got a star war s name already !,1,1,1,1.0
anybody want to hook up the mic ?,just did n ' t care enough to actually check,3,1,3,2.3333333333333335
oh my god they both suck tremendously .,it is n ' t a negative item .,1,1,1,1.0
"bra d pit t , pi p p in , n j ohn ny dep p are the hot t est men in the world","i loved the first n um star war s movies , but i think the first ones and the late st n um are good movies .",4,1,3,2.6666666666666665
"no offense , but it kind a sounds like a girls name y a know but no disrespect intended !","plus , they perform well dur ing live shows .",1,4,1,2.0
i g ar ant e e that all the girls that think they think about sex a lot have no  ef f in idea .,"a girl that has a seductive mind , but doesn ' t sleep around . k w im ?",4,3,3,3.3333333333333335
"if i did not have children , i would die for the one i love .","we ' re trying to be happy , too .",1,5,1,2.3333333333333335
"until then , quit being a jerk .","na vy pi ers got good food , hotel s museums and places to eat",1,1,1,1.0
any one c v or dvd cause both will work .,"i don t see him in school , but i do at b ball games",3,3,1,2.3333333333333335
"okay , there is a joke about a brunette , a redhead , and a blonde on a plane .",so do you think he ’ s cute or not ?,1,1,1,1.0
yes and so does ba a ba a black she ep,"heck k yeah ! ! ! ! ! if you want , give him n um  .",2,5,1,2.6666666666666665
at least that way i would be into her .,what ' s going on here ?,2,1,1,1.3333333333333333
my sister has dumb ed him since then but she is pregnant with his baby .,that ' s my opinion but thanks anyway for answering my question .,1,1,2,1.3333333333333333
get b uck wil d have sex anywhere and everywhere .,"as far as i can see , hug h knows exactly what ' s going on !",1,1,1,1.0
thank god someone asked this question !,"there s one out there , but for now let s get to know each other .",1,5,2,2.6666666666666665
"a h h h h , i forgot how they talked , a h h h h h h .",their songs are all about drunk or high and having sex .,3,1,2,2.0
"zero -- - but free air fare , hot el , and meal / day time expenses paid",this korean chick is a good singer,3,1,3,2.3333333333333335
he wanted to eat it,will you include your email address  & contact info please ?,3,1,1,1.6666666666666667
"his son was like "" you did n ' t get home  til after n um """,it doesn ' t even matter how you use it sometimes,1,2,4,2.3333333333333335
"it appears to be a d ylan song  , but i don ' t know which one",looking for advice ? don ' t do it !,1,2,3,2.0
except that did n ' t end too great . . .  : (,"there ' s something about him that just screams "" v al ent ine !""",3,4,4,3.6666666666666665
because the parrot s eat all of them .,it was for the reunion show . . . show was cancelled,4,2,1,2.3333333333333335
"you are asking all the right questions , you should go for that job .",i prefer a and b cups,3,1,3,2.3333333333333335
and im sure as heck not driving n um h rs just to hang out un less i really really like her .,she ' s no s hrew but that thin one was definitely !,2,3,1,2.0
i ' ve got n um words so far on my research paper and i ' m way short on how many i need .,"my b f f can t stand my guy and lives for the day we break up , but i know well stay together forever .",1,1,1,1.0
"the man look ed horr ified and said , you can ' t be serious !",i knew you ' d ask that !,4,1,1,2.0
"! i love his voice , i can imagine him going all the way , living the dream .",thanks for let ting me vent about this awful ll ll music !,2,2,2,2.0
"if u listen ed clos ly , i ' d al ready said it . good luck !",seems like everyone forgot your an addict . . .,2,4,1,2.3333333333333335
"i prefer a  & b cups , myself .",get rid of him if he continues to keep ha rass ing you .,3,1,3,2.3333333333333335
my yahoo chat name used to be ' iscre amifyoudoitright ',women usually just don ' t talk about it,2,1,1,1.3333333333333333
made it and i like most of his animat ed movies .,"when i talk on the phone , i get nervous and start to stutter and cough .",2,2,5,3.0
im a boy i know what you should do,"sure , if you get up off your butt !",3,2,2,2.3333333333333335
"no pe , i would n ' t date a stripper !",you can tell him you have a st d if that doesn ' t work,3,2,4,3.0
"that ' s fun y as heck dude , girls got ta be a part of everything",u can like who ever u like !,5,1,1,2.3333333333333335
try limewire . u got ta download it,no n um understands the real problems until they ' re married and have kids .,4,1,1,2.0
to by k ie th the epi tome of an ugly a merican,to m well ing looks like the singer from all a merican reject s,4,2,2,2.6666666666666665
"don ' t try that  ,  pl z your life will be ended","if your best mate is n ' t making this suggestion , i would disagree .",1,2,2,1.6666666666666667
guys have a problem with secrets .,she s always afraid .,1,3,4,2.6666666666666665
it is only what is on the inside that matters .,the pigs say that it has your  pic on it .,1,1,1,1.0
"you know , i wonder ed that myself .",if you want to keep your friendship trust me you do not want to date your friends younger sister .,3,1,3,2.3333333333333335
i need to go to bed because my mind is going crazy !,the guy should def take the first step !,1,3,3,2.3333333333333335
"as pen color ado has he best music festivals , you sit all over the m out ian s it s on and just hang out",i love my new lab puppy !,1,4,1,2.0
"do not run ; but , tell him to slow down .",my favorite song is ' i don ' t w anna miss a thing ' by a ero sm ith,1,1,1,1.0
"wow , that ’ s a mess ed up idea .",do not say it ' s a c hristian band !,1,1,1,1.0
j es us christ looks like me  !,every n um likes the songs ' free bird ' or ' tu es day s gone ' by l ynyrd s k ynyrd .,3,3,1,2.3333333333333335
because as p r in has corner ed the market,they go nna get  ova u in n um months,1,4,2,2.3333333333333335
i knew this  ter r r r ible personal he s my dad ' s boss and i had to meet him,"she is attractive , but id k about her personality .",1,1,2,1.3333333333333333
then you can do whatever you like,"that sounds weird , is she hid ing something ?",1,3,1,1.6666666666666667
"did  jack really fall down the hill , i think he was pushed","she ' s not into you , or you may have came on too strong",1,3,1,1.6666666666666667
was his boss mean to him ?,it s more like a long comic than a book,1,1,2,1.3333333333333333
i kind a like my guys thick .,i may have to end your life if i give you this information .,4,1,2,2.3333333333333335
he screamed when he was looking for his razor .,"i ' d watch her if were you , doesn ' t seem like much of a friend",1,1,2,1.3333333333333333
"i am n um  , just a kid !","un less it is one side d love , i would do anything to the extent of giving my soul away .",2,1,2,1.6666666666666667
this is a movie that i have to do a paper on for p hy s co lo g y which is due a pril n um th .,i just don t like rap any more there s too many p pl doing it,2,3,2,2.3333333333333335
stay away from the hit that will f uck u up,the geni e gave them each one wish,4,1,5,3.3333333333333335
you are not asking anything .,he can wear my pants if he asks,2,3,3,2.6666666666666665
your thoughts are not needed . . .,they don t talk about smart things,4,3,1,2.6666666666666665
"if you like him , you should hook up with him .",it can mean a whole to n of diff things,3,1,1,1.6666666666666667
opera ghost was from p hantom of the opera,we meet a lot and feel the same .,2,1,1,1.3333333333333333
"you know whe ther you can trust your man ; if so , do not worry .","it will be k ell ie , ka ther ine , chris , and a ce",2,1,1,1.3333333333333333
"if i am interested in a man , then i ask him on a date before another woman does .","well , i attempted to provide her with ro hypno l .",3,3,1,2.3333333333333335
no the banjo playing would not .,it means they all got green do ts,1,1,1,1.0
it makes me happy to watch it .,live it up while you are young,3,1,1,1.6666666666666667
sounds a little fish y to me . . . th ink she ' s got something to hide ? ?,"ye a , that would be super !",4,1,4,3.0
who said women don t feel anything ?,keep your ears open and listen to the song !,1,2,1,1.3333333333333333
have n um and th ts all i need,work well and sing deep !,4,1,4,3.0
"this is the first time i have ever done something for someone else , advice would be lovely .",which album is the song on .,2,1,5,2.6666666666666665
but it does not do anything with you .,i fell for her prank - it c aught me off guard .,4,4,2,3.3333333333333335
who could be mean to an orphan ? !,i want it to be pink but id k what to pair it with,4,1,1,2.0
good luck ! . . . i bet you get him !,you know we do that,4,3,1,2.6666666666666665
yes i just w anna get to know u,why do gays want to get hit ched ?,3,3,2,2.6666666666666665
i just got out of a n um y r relationship with my baby ' s father .,"no women i got the hot s for around , i pick ed my neighbor ' s old lady instead !",1,4,2,2.3333333333333335
a ce fell short of his best tonight .,what kind of draw ing is that ?,1,1,4,2.0
i love small ville so of course i w anna see who else loves small ville !,just make sure that you do not get involved in their fights .,3,4,1,2.6666666666666665
"to me it real y do se ' nt matter , but a hand full is quit e enough t for me .",he was a leg it rocker,2,2,1,1.6666666666666667
"if she is a romantic , get her some flowers and chocolate even though valentine s day is over .",problem is i can ' t tell if she likes me the same,2,2,2,2.0
i only like so sick and that is played out .,do not ask him . annoy him until he asks you on a date .,3,3,1,2.3333333333333335
hope you got the answer u wanted,i w anna visit your country .,1,5,1,2.3333333333333335
"once i put on that arm ani ' b l ack code ' . when women wear "" des ign "" i can ' t say no ! i would give her anything she wanted .",simpl y inform her of your feelings and the reason you feel loving ly towards her .,1,4,4,3.0
but make sure you have an active fire wall and anti - virus .,i love that show so much they need to do a reunion episode !,1,4,1,2.0
