text_1,text_2,label_1,label_2,label_3,avg_score
you have to force yourself to walk away .,"i am so sorry , but , that is awful .",1,2,3,2.0
"i am quit e mature , so it would be unwise to cross me .","i completely agree with ' ud a man "" , best of luck .",1,4,4,3.0
"even if the telephone is on silent , he can see the miss ed calls .",i am pretty certain that it was kiss .,1,1,1,1.0
"indeed , i cannot to l erate how ard  ster n .",maybe it is because you sound rem ors eful .,4,3,1,2.6666666666666665
"have you seen the way mad onna dances , despi te being older ?",i better go and ask another stupid question .,4,1,1,2.0
but remember that dating does not have to mean being boyfriend and girlfriend .,do not ever fail to watch an episode .,2,1,2,1.6666666666666667
"also , you should wait awhile before having children .","he is an actor / rapper and r  & b artist . he is also known as mar sha ll math ers , rain man , rabbit , and of course , slim sh ady .",1,1,2,1.3333333333333333
"i want to be on , "" d eal or no deal .""",i really would like to know .,1,4,3,2.6666666666666665
is n ' t it in miss our i ?,you have set up a double standard .,4,3,1,2.6666666666666665
"hope fully , you married your husband because you love him .",i do not want to die without any scar s .,1,1,5,2.3333333333333335
"she is so talented , if she did n ' t win i would be really disappointed .",you shoudl play hard to get .,1,1,4,2.0
i will be your significant other is you come to me town .,have you heard of discriminat ing against someone base d on their sexual orientation ? how is that wrong ?,3,3,4,3.3333333333333335
"you do not understand , because you are blonde .",two men walk into a bar . the third one duck s .,2,1,3,2.0
"do not send an instant message that says "" as l .""",keep your eye on her because she is not much of a best friend .,2,1,1,1.3333333333333333
it costs ten dollars per ticket to go to the movies and that is done multiple times per week .,it is something to which you can move and flow .,4,2,5,3.6666666666666665
do not allow it if you do not want it ; even if he does not admit it .,only a man would do this .,3,1,1,1.6666666666666667
"it is up to you , don ' t try look too hard .","j ason mom o a from "" ba y w atch ha wa i i "" and "" nor th sho re "".",1,2,1,1.3333333333333333
"i would not say that he is a molest er . well , he did kiss one little girl on set .",you can ' t stop thinking about the person you love .,3,1,2,2.0
maybe he thinks it is your fault that you have a baby .,"i used to love him , now i just do not love him anymore , and i do not really hate him .",3,1,1,1.6666666666666667
that is not fair to the man you are with now .,"if you choose to play the game , s ir , you must learn to play correctly .",1,1,1,1.0
"who knows , in the end , it is all up to you .","you could always check fan sites as well , they always keep up with the celebrities for me .",4,1,5,3.3333333333333335
that is why there is a lot of stupid questions and answers on yahoo .,what about the smell ?,2,1,1,1.3333333333333333
i am trying to so lve that problem myself .,it is not for you .,5,4,3,4.0
no offense to any good men out there .,"especially in the end , when the chicken chase s the man !",1,3,5,3.0
"this is the air craft carrie r us s li n co l n , second large st ship in the unit es states ' at l antic fleet .",i am married now .,1,2,3,2.0
start step n um if you don ' t see any results after n um weeks .,read numbers upside down .,2,1,3,2.0
there are some that do but you should be  able to tell .,was it something that you enjoyed or not ?,2,3,3,2.6666666666666665
that song is stuck in my head .,"i li s a leaves , then i am going to cry .",2,3,3,2.6666666666666665
there are plenty of cheap  ide s out there ; you just need to find what you like and work at it .,you should just be yourself and stop worry ing about pleas ing human being s .,3,3,1,2.3333333333333335
either let him go or date his brother .,"da vi d letter man is a left - wing , demo c ra t who is moronic .",1,1,4,2.0
is he a small man with an unfortunate haircut and a unibrow ?,something must be missing from their relationship because they are not happy .,1,3,3,2.3333333333333335
it depends on the guy if he cares about that sort of thing .,he has a small penis .,1,1,1,1.0
how about when he screams looking for his razor ?,"i enjoy a variet y of musical genres , in cluding old school rap , rap , and pop but not hard rock .",3,4,2,3.0
"from the sound of it , he already has a girlfriend .",who is your favorite character ?,3,3,1,2.3333333333333335
it is because the song is memor able .,it is a beautiful thing to still have your innocence . do not ever feel bad about that .,1,2,1,1.3333333333333333
"actually , i don ' t like them at all .","i don ' t know why , but they turn purple when kick ed in the sm urf sack .",1,2,5,2.6666666666666665
i do not see why not ; i am a female and my yahoo id is crazy _ ovel n um  .,"this just hits too close to home for me , my mother also , has cancer .",3,2,1,2.0
you married him and there was a reason .,bill ie  jo e is everything to me .,1,3,3,2.3333333333333335
"once , i was told that i look ed like tim oth y h ut ton , but i was younger at the time .","# n um  , however the  motion picture was unattractive .",3,2,3,2.6666666666666665
if women are not attracted to you because of it . is their own problem .,your mother ' s excessive stupid ity allowed her to attempt to alphabet ize m & m ' s .,2,4,5,3.6666666666666665
do not worry about him . just concentrate on school ; learn and then worry about your boyfriend .,"i asked him if he still liked me and he said yes , but he did not act like it .",2,1,3,2.0
"if they do not , then they are not worth you car ing what they think .","i know , but it used to be called "" the ex or c ist "".",2,3,2,2.3333333333333335
"whatever you do , make sure you are not c aught up in their disputes .","i suppose so , but i have seen better .",3,3,2,2.6666666666666665
cease attempting to slap it in every persons face !,i  ought to ask another less than intelligent question .,3,1,1,1.6666666666666667
giving advice that is not  relevant to the issue is not producti ve .,"those replies are arrogant , i am much more attractive .",1,3,2,2.0
"if he was talented , then he would be on prime time .",you can tell them that you are engaged !,4,1,3,2.6666666666666665
"if he is so vegetarian / ve gan that he feels even eat ing animal crackers is a crime , there is nothing we can do .","as i previously stated , i do not think he is return ing .",1,2,1,1.3333333333333333
what is all of these males insulting my female paramour ?,it just depends on how it is .,1,1,4,2.0
so how do i go about tell ing them ?,""" the sh ield ,"" "" the so pran os ,"" "" t win p eaks ,"" "" the s imp son s ,"" "" sm all ville ,"" "" n ip / t uck .""",3,1,1,1.6666666666666667
"if that does not work , i do not have any other advice for you , but it sometimes works for me .",it depends on how much or what kind of gum you chew .,2,2,4,2.6666666666666665
he is a man . what did you expect ?,"when ever i see a ma lays ia air advertisement on television , i get cap ri cious .",3,1,4,2.6666666666666665
"just have some fun and do not let it bother you , play the field !",i hope i was of some help .,1,3,3,2.3333333333333335
go sight seeing or to the movies .,are you mistaken right now ?,1,5,4,3.3333333333333335
i should warn you that it is very difficult to hack my lock .,i want to be myself and not scare her away .,1,3,5,3.0
it was approximately ten years ago but they still love each other very much .,you should leave him because you can do bad things all by yourself .,4,4,1,3.0
"often , they are worse than men !","if you already free him in your life , and find another girl .",4,1,1,2.0
"i enjoy hip - hop , rap , rock ' n roll , and popular music , but my favorite genre of music is r & b .",she is very wealthy and can afford to do whatever she would like .,1,1,5,2.3333333333333335
"for some reason , i cannot .",did you buy a ticket to see that ?,1,2,4,2.3333333333333335
ask them if they would like to go somewhere with you .,i used to avoid his movies because i did not find him attractive .,1,3,4,2.6666666666666665
"but , the difficult part is making this person stay with us .",he just enjoys conversing with you .,1,3,2,2.0
"recently has a pair of companions unable to handle "" b attle field n um "" on the d ell computers they own .",""" w ill  & grace "" is the most amusing television show ever created .",5,5,1,3.6666666666666665
"no dear , i guess you do not .",when i am due ?,1,1,2,1.3333333333333333
"i think he is too cocky , which annoy s me .",i only phone d in order to express my affection toward you .,3,1,1,1.6666666666666667
"after wards , it was ten chi mu yo and s ail or moon .",i would prefer a bad boy thug with a gentlemen side .,1,1,4,2.0
so what kind of hoop do you want ?,are you offend ed by a cartoon ?,4,2,1,2.3333333333333335
do you prefer circumcis ed or a foreskin ? why ?,"no , it is not wrong because you do what you have to do .",4,2,3,3.0
but your first kiss should feel like you are in heaven .,good things come to those who wait .,1,1,4,2.0
your child is going to have a difficult time grow ing up without a father .,"why , does skin color matter ?",3,1,3,2.3333333333333335
we have a lot of in and out s .,"absolutely , that would be great .",3,4,3,3.3333333333333335
both of you work hard to get it right !,what a preposterous ly unintelligent thing to do .,5,1,4,3.3333333333333335
"you are not considered un less you , "" pay it forward .""",why would you want to marry someone that is in jail ?,2,4,1,2.3333333333333335
both . i answer for entertainment and to help other people .,"if she is using any drug , it is probably cocaine .",4,2,1,2.3333333333333335
"the lyrics are "" read y , a im , and the brunette screams e arthquake "".",i am from in dia and it is n um  : n um in the morning .,4,2,1,2.3333333333333335
if you are span ish it would be beneficial to acquire span ish c d s .,let him know that you do not like that guy .,1,1,5,2.3333333333333335
i am actually watching it right now .,"trust me , men do not know what is best for women .",1,1,4,2.0
i believe it is fun to read !,it ' s genuine ly uproarious when viewing it .,3,1,4,2.6666666666666665
"si m on has his good moments , but sometimes i want to kick him in the face !","i hope it all works out , whe ther find ing your love , or dating someone new .",4,1,4,3.0
"ly s ol is a good idea , but it would it not be sort of sinful ?",i think li s a is very attractive .,1,4,1,2.0
i was not even aware they all existed .,perhaps for no reason other than excitement .,1,1,1,1.0
one bottle of c aptain mor gan should be sufficient ; i am head ing up north and could meet you at the library .,i have never observe d a bass player attend with only one .,2,1,3,2.0
i believe their names were he ather and he id i . they were great athletes .,the most important thing is a lot of rest .,1,3,1,1.6666666666666667
"when you become  affected by the drugs , you will visit the beach .",put your nose into her !,1,3,3,2.3333333333333335
i do not think that they are .,wait for the one that appreciate s you .,3,2,3,2.6666666666666665
"stop talking , i am speaking .",that really stink s because doing this is so much fun .,1,2,1,1.3333333333333333
that is illegal and i am going to re port you .,i suggest do not be serious about get ting into a serious relationship .,1,2,3,2.0
one man willing to move twenty - one hours and fourteen hundred miles just to be with me .,try it . you might enjoy not being sexually aroused .,1,4,3,2.6666666666666665
i am not sure because i do not have the c d of the group of which i am thinking .,"that really stimulat ed me sexually , but i ran away .",2,1,1,1.3333333333333333
how do you make an unattractive baby ?,you should ask your best friend if it would be okay to do that .,1,1,2,1.3333333333333333
you won ' t meet anyone serious un less you are well end owed .,it does not mean he does not love you .,2,1,5,2.6666666666666665
just hug him at first and then look into his eyes and say i love you .,"in addition , he will have a cool ride .",3,1,5,3.0
i think she is going to leave him .,she is too young for me but is a sweetheart .,5,1,2,2.6666666666666665
however you hope fully have not heard of these yet .,you are beginning to dislike the friends of the person to who you love .,1,2,4,2.3333333333333335
i am n um years old and just got a girlfriend .,"as long as you have love , life will be full of sweet meanings .",1,1,1,1.0
have you ever had a fall ing out such as that ?,have someone else tell him for you .,3,1,1,1.6666666666666667
"i watched "" the close r "" on t nt just last night .","this can be accomplished by going to hell ; and would you like to know how you , too , can go to hell ?",1,1,3,1.6666666666666667
"so when you get your high , you will go to the beach .","by the way , your avatar looks familiar .",1,1,3,1.6666666666666667
"no , we was not at all original . i will be very angry if he wins .","i am not sure , but these two points me at n um  .",1,1,4,2.0
how about the e a gles and don he nley ?,the man came out and said with tears in eyes that he could not kill his wife .,3,4,4,3.6666666666666665
she will find out if we slept together .,buy her a bou que t of roses for valentine ' s day and ask her out on a date .,1,1,1,1.0
because some women send men  tiny messages without saying it clearly .,i stated that because it ' s correct . although it ' s not so litary .,2,1,4,2.3333333333333335
it seems very complicated ; could you please explain it again in simple terms ?,"for men , chris a ce or ta y lo re ; for women , man d is a , ka ther ine , and li s a .",4,1,3,2.6666666666666665
"if that is the case , then should n ' t you be  able to wait a little longer ?",i do not know what you are talking about .,3,2,3,2.6666666666666665
i prefer j enn if er an ist on to angel ina because she deserve s someone better .,"yes , i listen to them every morning .",3,4,1,2.6666666666666665
i play the trumpet . i am first chair out of ten people .,the geni e told each one they could have a wish .,1,1,2,1.3333333333333333
do not stay home .,"i may be a girl , but i thought those were amusing !",4,1,2,2.3333333333333335
"your mother is so stupid , she tried to drown a fish .",are you excited about being in love ?,4,1,2,2.3333333333333335
but they still want to have intercourse with you .,what was you intent in pos ing a stereotypical and pointless question ?,4,1,1,2.0
i am not sure who the worst winner is but rub en has not been very successful .,just overall the movie was super wordy .,3,3,2,2.6666666666666665
"don ' t make it look like you are comment ing negatively about her weight , she will shut down , and consume more food .",ask if they want to go somewhere with you .,1,1,3,1.6666666666666667
did you go on a date ?,check it out because i agree with flu or !,1,2,1,1.3333333333333333
can you get someone to help her - her parents or friends ?,check out al green ' s stuff because he is good .,3,1,3,2.3333333333333335
i did that and it was not good .,you are not very smart .,1,4,1,2.0
"and he said , "" no ,"" so she hugged him .",what can i say first ?,5,1,3,3.0
"enjoy yourself in prison , asking that question of your cellmate .","i am here , dear , all you have to do is ask .",1,1,2,1.3333333333333333
stand on a chair or walk on stilts .,the problem is whe ther you are going to ask her out while at work or not .,1,1,1,1.0
i am an inter mediate guitarist and i play rock music .,my little brother would ask something like that .,3,1,2,2.0
i once observe d him in person .,it is not your fault that they are weak - minded .,1,4,2,2.3333333333333335
"however , i immediately disliked him .","look in the paper for want ads about work for extras , etc .",1,4,2,2.3333333333333335
my view s changed when i met my true love .,i will likely go and see one .,1,1,1,1.0
"un less , it is with the incorrect male .",start from the beginning and then work your way to n um years down the road .,2,2,1,1.6666666666666667
i frequently think about this issue .,why do you not have a job ?,3,3,1,2.3333333333333335
"this is the air craft carrie r us s li n co l n , second large st ship in the unit es states ' at l antic fleet .",you have set up a double standard .,3,2,3,2.6666666666666665
after a while you don ' t even see the color .,my sister introduce d me to the television show initially and i have continue d to watch .,1,3,1,1.6666666666666667
imagine if it was me rely considered love .,anything that is smooth and allow s me to relax .,1,3,1,1.6666666666666667
"i ' d possibly select "" son of a preacher man .""","it happened in bat man , when he was recovering , that blond man to ok over .",1,1,1,1.0
when you are truly in love then you would do anything and everything for that person .,"as i said , he already knows you like him , so just take a deep breath and ask him .",1,1,1,1.0
a ng is  taking bra d on a wil d ride .,no man wants to be only friends with women .,1,3,4,2.6666666666666665
are you trying to make us s coff at your actions ?,i am glad that i do not like rap music because that is really creepy .,2,2,1,1.6666666666666667
"i currently play guitar and bass , and i used to play piano .",the one and only g l enn m ill er .,2,2,4,2.6666666666666665
for me it is a girl being mature .,when he decide s to explain to him that it was a bad decision to part ways and i desire to have him once again .,3,3,1,2.3333333333333335
""" lor d of the ring s : return of the  king ""","i do not want to brag , but i am great !",1,4,2,2.3333333333333335
no words will make the situation better .,hang in there and keep your head up . you are a great person !,2,4,1,2.3333333333333335
i finished it because i do not like not seeing how a music ends .,"the man says , "" that is weird , i work for the four s seasons hotel .""",1,3,1,1.6666666666666667
i simpl y prefer her to angel ina .,"in my opinion it is ridiculous . i also hate "" star war s .""",2,3,1,2.0
"if you are used to it and you sort of like it , go forward with it .",is there anything i can do about it ?,4,3,1,2.6666666666666665
"your mother made you leave , therefore she no longer has the ability to influence you .",i do not think it would be fair to cancel the show because it left you on a cliffhanger .,1,4,4,3.0
"before long , you have made them fall in love with you .",you should tell her you love her and attempt to find money .,1,4,3,2.6666666666666665
i still cannot spell well . i am not being serious .,"it does not matter how unattractive a woman might be , there is no way and no how that i would pick the man .",3,5,5,4.333333333333333
i believe that hug h is very aware what he is doing !,i still remember that dream i had when i was ten .,1,1,1,1.0
my ex said the same thing .,you have one and a half of bricks .,5,1,2,2.6666666666666665
i would not want my wife to have a sexual affair .,"if he gets them first , then you get the popcorn .",1,3,1,1.6666666666666667
"yes , ja ime is going to ask rub i out , but it is not your business .",it is easy to like them .,1,1,2,1.3333333333333333
i am only fourteen so call me at this number .,"however , flowers are really nice even if they do not last .",1,4,1,2.0
"truly , she is not your friend , because she will not stop annoying you .",why waste your time on someone that would disrespect you in that kind of way ?,2,1,3,2.0
impress her with affection and love .,all my friends would like to do is engage in heavy kissing .,2,3,1,2.0
"i liked that move , particu arly bra d pit t ' s performance , and even acquired it s soundtrack","yeah , it was a man , that is why it was so indifferent .",3,3,4,3.3333333333333335
looking at her face annoy s me .,i heard one of the band members was sick .,2,1,1,1.3333333333333333
"tell him that you hate him , and that you will find someone different .",i warn you that it is a lot more boring than you would want it to be .,1,3,2,2.0
i believe in your taste . can we meet ?,she is not your friend if she will not stop b ugging you .,1,4,1,2.0
"the joke r first appeared in the n um comic , bat man  # n um  .","c lover is great too , don ' t get me wrong ; i simpl y prefer crim son .",1,5,1,2.3333333333333335
i ' ll never play it . although i heard that it ' s a really fun game .,mar y ann has a more attractive body .,1,1,1,1.0
what is your favorite scene in the show g il more girls ?,a query which result ed in your hysterical reaction .,1,3,4,2.6666666666666665
if flo y d could do it i am sure the beat les could yoko or no yoko .,i know that he is j im .,3,5,1,3.0
a lot of attention and to be fed some good chocolate .,i should try this when i am dating in the future .,3,5,4,4.0
"mar , i thought i would let you know that that commercial is for d airy queen .",it has to be overplayed after a while .,1,1,3,1.6666666666666667
be a friend to a woman first .,not really . that is my opinion .,1,1,1,1.0
was it concider ed love ?,"if my husband cheated , i would punish him severely , and public ly .",1,5,5,3.6666666666666665
does his friends point at you when you are with him ?,"maybe one throw s banana s at the screen and scratche s one ' s head , but i am just kidding you .",1,3,3,2.3333333333333335
that is unacceptable ; perhaps you just have issues with a sian women .,"my boyfriend notice s a lot of girls when he is driving , and  tries to not make it obvious .",1,4,1,2.0
do not let anyone tell you that you are different .,i do not know how old you are . you are supposed to be n um to watch them .,1,2,3,2.0
i prefer other terms for the word ' panties . ',"he is a jerk , but he says he wants to be with me .",1,2,5,2.6666666666666665
enter many talent shows .,inform him that you simpl y want to be friends and that you are very disappointed that he would behave so poorly .,1,1,1,1.0
""" big brother , live n um "" by da vi d bow ie .","from men , m c c art ney , and from women ,  lind say lo han .",1,1,5,2.3333333333333335
you do not . break up with that woman because she will remain simpl y to hurt you and enjoy it .,"it seems that all of the male senior students think that fresh men girls are promiscuous , which unfortunate .",2,2,2,2.0
"if he likes you for your activities , start doing things he would not like .","if you plan on cheating on your wife , you are not an honorable man .",3,3,1,2.3333333333333335
prevent yourself from at any point neglect ing to view an single entry .,"you are yelling , not singing .",3,3,1,2.3333333333333335
"if you cannot do the time  taking care of the baby , then , do not do the crime of passion !",can you not me rely rhyme the words with themselves ?,1,1,3,1.6666666666666667
he is a gross man .,a woman wants an honest man .,1,2,2,1.6666666666666667
that is the only song i have listen ed to .,"be yourself and say , "" what is up ?"" you just might get a response .",3,1,3,2.3333333333333335
"if the guy really respects you , then he will understand .",i do not like to complain though .,3,1,1,1.6666666666666667
you should becom acquainted with her and soon er or later one of you will ask the other out .,begin from your wedding day .,1,1,3,1.6666666666666667
has he just broke him up with a woman and left before ?,he lies to me and hang s the phone up on me .,1,4,2,2.3333333333333335
he could just be using you for just sex .,""" f r iday "" , "" nex t fri day "" , "" f r iday after next "" , or "" white chick s "".",3,1,1,1.6666666666666667
a girl did not sing it .,"your mother is so stupid , when they said they were playing craps she went and got toilet paper .",1,1,3,1.6666666666666667
i ' d award you a n um points in response to that entry !,i do not like it when he tease s you about the little things .,3,4,5,4.0
you can go to a separate location with your boyfriend when the two of you are free .,ask if you ' re not sure .,3,2,1,2.0
the year n um when written looks the same way if it is flipp ed upside down .,i enjoy the natural smell of a woman .,2,1,1,1.3333333333333333
"so u th park is funny , but i prefer the humor of the s imp son s .","unfortunately , there is nothing to drink .",1,1,3,1.6666666666666667
this is just why i have been hurt many times .,reb uke them in the name of j es us .,1,1,1,1.0
mine is too t . i find her to be hilarious !,leave him if he misbehave s .,1,3,1,1.6666666666666667
"dur an dur an , mad onna  ( one - woman band ! ) , a la ba ma , ex ile , and i cannot forget air supp ly .","my favorite band is fall out boy , favorite singer is el vis pre sley , and my favorite actress is  ke ira kn igh tley .",5,1,2,2.6666666666666665
i have three names .,i have never heard of them but the award s are funny .,1,3,1,1.6666666666666667
i do not want to be a burden .,"initially , his comment in and of itself me rely demonstrate s the true extent of his character .",2,1,1,1.3333333333333333
"it sounds false , but i swear , women enjoy it .",please don ' t push her or tell her that you love her .,1,1,2,1.3333333333333333
the mu n sters did not have a butler ; it was the add ams family that had l urch .,maybe it has something to do with his he pat it is c ?,5,4,3,4.0
a girl should like you personality and nothing else .,you should call him and ask .,1,1,1,1.0
"i hope that she will not get married again , knowing that she had them .",you do not have to have a relationship .,1,1,3,1.6666666666666667
that depends on how much room there is .,move on because it does not matter if he is attractive ; looks are not everything .,5,2,4,3.6666666666666665
"if you already free him in your life , and find another girl .",you know that i will tell you .,1,3,4,2.6666666666666665
it is one of the funniest cartoons .,just let them know that you got someone impregnated .,3,3,1,2.3333333333333335
"i feel old as well , even though i am n um  .",make them want to break up with you .,1,5,2,2.6666666666666665
"i think they are both awful . if i had to choose one , it would be "" the it al ian job .""",currently my favorite band is bl each .,1,2,2,1.6666666666666667
"yes , as user l umbe eman said , have your best friend tell him for you .",i think i have ruin ed j on ' s friendship with ma tt .,2,2,4,2.6666666666666665
some people believe that they will enter heaven if they ask forgiveness for being homosexual .,"if you are female , contact me on sh runk en mann _ the grass @ yahoo . com .",2,2,2,2.0
ba mbi is my favorite movie of all time .,"yes , i am sorry but you can not .",1,3,4,2.6666666666666665
"ma ria h is a great singer . k ell y cla rks on is good , also .",it is n um and the story continues .,4,2,1,2.3333333333333335
"i like her entire blue - eyed soul style , but i do not like her .",the people such as your friends who are around you now should like you regardless .,2,3,3,2.6666666666666665
it is never a boring thing .,"yes , i get very nervous when speaking over the phone . i begin stutter ing and cough ing .",3,1,3,2.3333333333333335
"it is healthy and natural , but you can get viruses if you are not careful .",she used to be a role model to girls .,3,4,2,3.0
"i did not think he would remember , it was casual when i said it .",did you see her looking at you ?,5,4,4,4.333333333333333
a visit to an amusement park with a roller coaster . perhaps a the at rical museum .,"it sounds old , but i believe i heard the word "" summer "" in it .",1,3,2,2.0
i enjoy any program with reality . i ' m really enjoy ing the new sur real life .,do they era se it all the time ?,2,3,5,3.3333333333333335
"actually , the are my favorite band .",you tend to love the person more when you are intimate .,2,1,2,1.6666666666666667
why waste your time on an individual that would disrespect you .,i don ' t know you well enough to be in love with you .,1,1,1,1.0
this may take some time .,anime is an animation version of a manga .,3,1,1,1.6666666666666667
here is my answer : choice a . most men certainly do not prefer women that are extreme ly thin .,"if he is not  able to reciprocate , then do not let him finish the job .",1,3,5,3.0
"it has to be an  mp n um  , so i can play it on it unes .",i do not believe that . ra ven announce d on television that she is n ' t in a relationship with him nor is she pregnant .,2,5,1,2.6666666666666665
"my dad enjoys action movies ; my mom enjoys romance s . i prefer comedy , myself .",the choice depends on what type you prefer .,2,2,2,2.0
"they are a great hip hop group , you should try to hear a sample .",is it normal to still have feelings for him after six months ?,4,3,1,2.6666666666666665
how d are anyone do that to another human being !,some guys think they do not need you until you are gone .,3,4,3,3.3333333333333335
"i believe fe rgie is c aucasian , will is a f ri can a merican , all an pin ed a  lind o is a f ri can a merican and f ilipino , and tab oo is latin o .",i actually liked the first couple of seasons however and some new music is alright .,1,2,1,1.3333333333333333
fre ddy k r ue ger because he is a psychopath . he murder ed children in their sleep . that is very mean .,"a guy that i dated this past year , got to the point of violence .",3,3,1,2.3333333333333335
so she could have done the voice of mother bat es .,i believe i am quit e en rap tured with him .,1,1,1,1.0
are you just excited about being in love ?,you can ' t expect to give him anything to expensive .,2,2,2,2.0
"of course , because i would not be  able to life with her death .","i ' m female and , as a result ,  um , both choices are undesirable .",3,1,1,1.6666666666666667
there is no way to know for sure .,ask your mom or dad to do it .,2,2,4,2.6666666666666665
he committ ed suicide on christ ma s e ve n um  .,"honey , i went shopping . breakfast is ready for you in the kitchen . love , your wife .",1,3,2,2.0
"i think that "" ja son x "" was made by a group of high ca lif orn ia surfer type people who have no talent for making movies .","no body was on my list , so i choose my neighbor ' s wife .",1,1,1,1.0
what can i say first ?,"it is funny , but also really stupid .",1,1,2,1.3333333333333333
"by the way , there are plenty of commercial s that will tell you condom s are not adequate protection , but something is better than nothing !",i am fond of all gentlemen with a sense of humor .,3,3,1,2.3333333333333335
"i am very glad , st ac ie !",the site i provided you has their entire disc ography .,1,2,1,1.3333333333333333
"i am unsure , but when you do find out , be certain to send them to me via e - mail .","just one evening prior , i was enjoy ing t nt ' s program , "" the close r .""",4,5,1,3.3333333333333335
genuine artists do not worry about it .,i think li s a is very attractive .,1,1,1,1.0
he was busy after that time .,"i wish you the best , and have a wonderful day !",2,3,2,2.3333333333333335
you should see if what i say is not true .,no one else is like us .,2,1,2,1.6666666666666667
"tell her you have had the same situation , and he gave you an st d .",ask her if she is single .,3,1,1,1.6666666666666667
"i would definitely choose my che mical romance , for certain .",i shipp ed something there before .,3,2,3,2.6666666666666665
the doctor was start led and wanted to know what i have been doing .,"the tim ing was not right with the former man , you will see .",1,3,1,1.6666666666666667
"go to ha wa i i , or you could pay someone .","it says "" a walk to remember "".",4,1,1,2.0
"yes , with a poem written on the cake .","if you must ask , then you are most likely too young or too immature to get married .",1,2,3,2.0
i can not see life without my husband .,"i met br ian may , who performed for queen , twice and found him pleasant .",1,4,1,2.0
"yes , eyes are rolled while saying that sarcasm is the low est form of humor , so do you get it ?","it happenned to me , twice .",1,1,4,2.0
i was unaware that they were like that .,i have always wanted to have children .,1,3,2,2.0
that is because stupid people keep giving them money .,there is a reason why this happened . be patient . every piece of sorrow has a good part as well .,2,1,4,2.3333333333333335
do men not always worry about intercourse ?,i love you so much my darling .,1,2,2,1.6666666666666667
dreams are our brain working things out .,forget about him . do not go out of your way to make him think you are over him .,1,1,4,2.0
i recommend hand ing them a toilet brush .,"they cannot , because there is attraction in their hearts .",3,3,1,2.3333333333333335
"only once did i tell a girl that i was in love with her , and i meant it .","if you do not obe y men like this , they typically become the sort who beat their wives .",3,1,1,1.6666666666666667
you will need a therapist for that .,there is one called do c wa t son .,1,2,3,2.0
"even though i have nor ton anti virus , i was still in fect ed with porn .","for everyone ' s information , it is not geeky .",4,4,1,3.0
it was an old joke i heard as a child .,"you will need to wait until their c d comes out , although you may be  able to find a boo tle gged copy now .",1,3,1,1.6666666666666667
"the brunette team leader asks the blonde team leader , "" what are you guys doing ?""","when you find someone special , hope fully they will love you for you .",2,2,4,2.6666666666666665
"my favorites are "" yes , fate s warning , dream the ater , v and en pla s , pain of s alvation , deep purple , and k ansas .",the world would be uninteresting if everyone listen ed to the same music .,3,4,4,3.6666666666666665
does it generally take a year to feel comfortable or bored in a relationship ?,"not all married men are cheaters , my wife was my life when we were married .",4,2,1,2.3333333333333335
"eighteen , however , there is no need to hurry .",i watch it all the time and so do a lot of my friends . i would love for it to come back .,1,4,1,2.0
lock stock and the two smoking bar re l s .,"because , believe it or not , women dislike cocky men .",5,5,1,3.6666666666666665
"other than two questions , ask him just once in awhile .","she hugged him when he answered "" no .""",1,3,2,2.0
"do they genuine ly love you , or are they simpl y stating their love without proof ?",i like to bake .,1,1,1,1.0
i did not know that . thank you for the information .,"the obese contest ant on "" the app rent ice "" is speaking .",1,1,4,2.0
"at a palace in t urke y , she to ok on a rmed guards .",there is no such thing as zombies .,1,1,4,2.0
"of course not , but it does sell .","as i said , he knows you are interested in him , so take a deep breath and ask him .",1,3,1,1.6666666666666667
that is a good start .,"first , try talking to her , then ask her to go out as friends , and see where it goes from there .",4,4,4,4.0
sounds to me like he ' s already got a girlfriend .,i believe it is the first letter of the alphabet : a .,3,3,1,2.3333333333333335
it must be something in the water .,"that was bad , never again will tv be on dur ing sex .",2,1,1,1.3333333333333333
it is because they have no brain and think their head hurts but boys are just being boys .,he will know you like him if you smile at him .,5,1,4,3.3333333333333335
does gay still mean happy ?,"we are just good friends , nothing more . there are always going to be people attempting to see more than there is .",1,1,4,2.0
i have still not forgiven her for that .,does anyone know what be came them ?,3,1,4,2.6666666666666665
it is only worth it if both of you can wait .,"lately i ' ve been listening to gun s and roses , and journ ey .",1,1,3,1.6666666666666667
i ask this all the time .,"law and order , it just has a clunk , clunk .",1,2,1,1.3333333333333333
that is great ; i still have a long way to go .,it sounds like you both are comfortable with how things are now .,1,1,2,1.3333333333333333
it is interesting because i did not know you had a limit .,"wa ng ch ung , everybody had fun tonight .",1,3,3,2.3333333333333335
"if she doesn ' t have a reason , then maybe she is n ' t your friend .","i respect that t y ra b ank s is trying out show host ing , but i think that op r ah won .",2,2,1,1.6666666666666667
you should pay attention to that the other person is saying .,i love my wife very much .,3,3,2,2.6666666666666665
"also , his girlfriend is a singer .",do not do some thign that you will regret later .,4,4,1,3.0
"i ' m not sure if everyone does , but i definitely do .","a gentleman with me , and a protect or when it is needed .",3,1,2,2.0
i do not know if it is true .,you ar wrong,4,3,3,3.3333333333333335
they still show that horrible wrestling on tv ?,he wants me to change how i look .,1,1,1,1.0
"every person controls his / her own life . unfortunately , most do not practice that enough and look to others for help .",why should i hide it ?,1,4,1,2.0
what if a dead person escapes from the cemetery .,"cuddling , kissing , fond ling , and playing with each others sexual or gan s before sex is important .",1,1,1,1.0
