text_1,text_2,label_1,label_2,label_3,avg_score
"For they had seen Trophimus , the Ephesian , with him in the city , and they supposed that Paul had brought him into the temple .","for they had seen before Trophimus , the Ephesian , in the city with him , whom they were supposing that Paul brought into the temple .",4,2,5,3.6666666666666665
"and he said , `` Yahweh , the God of Israel , there is no God like you , in heaven above , or on earth beneath ; who keeps covenant and loving kindness with your servants , who walk before you with all their heart ;","And said : Lord God of Israel , there is no God like thee in heaven above , or on earth beneath : who keepest covenant and mercy with thy servants that have walked before thee with all their heart .",5,5,3,4.333333333333333
"Of the sons of Shecaniah , of the sons of Parosh , Zechariah ; and with him were reckoned by genealogy of the males a hundred and fifty .","from the sons of Shechaniah , from the sons of Pharosh : Zechariah , and with him , reckoning themselves by genealogy , of males a hundred and fifty .",5,5,5,5.0
"Which are they among all the gods of the countries , who have delivered their country out of my hand , that Jehovah should deliver Jerusalem out of my hand ?","Who are they among all the gods of the nations , that have delivered their country out of my hand , that the Lord may deliver Jerusalem out of my hand ?",5,3,2,3.3333333333333335
"The earth is Yahweh 's , with its fullness ; the world , and those who dwell therein .","& lt ; A Psalm . Of David. & gt ; The earth is the Lord 's , with all its wealth ; the world and all the people living in it .",1,3,1,1.6666666666666667
"Ethiopia , and Put , and Lud , and all the mingled people , and Cub , and the children of the land that is in league , shall fall with them by the sword .","Cush , and Phut , and Lud , and all the mixture , and Chub , And the sons of the land of the covenant with them by sword do fall ,",3,4,2,3.0
"Behold , there are the divisions of the priests and the Levites , for all the service of God 's house . Every willing man who has skill , for any kind of service , shall be with you in all kinds of work . Also the captains and all the people will be entirely at your command . ''","Behold the courses of the priests and the Levites , for every ministry of the house of the Lord , stand by thee , and are ready , and both the princes , and the people know how to execute all thy commandments .",4,2,4,3.3333333333333335
"And Janim , and Beth-tappuah , and Aphekah ;","and Janum , and Beth-Tappuah , and Aphekah ,",4,4,1,3.0
"wild waves of the sea , foaming out their own shame ; wandering stars , for whom the blackness of darkness hath been reserved for ever .","Violent waves of the sea , streaming with their shame , wandering stars for whom the darkest night is kept in store for ever .",5,5,4,4.666666666666667
"And when they that fed them saw what had come to pass , they fled , and told it in the city and in the country .","And when the men who took care of them saw what had come about , they went quickly and gave news of it in the town and the country .",3,1,5,3.0
"Yah has punished me severely , but he has not given me over to death .",Open thou my eyes : and I will consider the wondrous things of thy law .,2,1,5,2.6666666666666665
"They said , `` Stand back ! '' Then they said , `` This one fellow came in to live as a foreigner , and he appoints himself a judge . Now will we deal worse with you , than with them ! '' They pressed hard on the man Lot , and came near to break the door .","And they say , `Come nigh hither ; ' they say also , `This one hath come in to sojourn , and he certainly judgeth ! now , we do evil to thee more than them ; ' and they press against the man , against Lot greatly , and come nigh to break the door .",1,3,2,2.0
"And thine eye shall not spare : life for life , eye for eye , tooth for tooth , hand for hand , foot for foot .","and thine eye doth not pity -- life for life , eye for eye , tooth for tooth , hand for hand , foot for foot .",3,2,4,3.0
"He made in Jerusalem engines , invented by skillful men , to be on the towers and on the battlements , with which to shoot arrows and great stones . His name spread far abroad ; for he was marvelously helped , until he was strong .","And he maketh in Jerusalem inventions -- a device of an inventor -- to be on the towers , and on the corners , to shoot with arrows and with great stones , and his name goeth out unto a distance , for he hath been wonderfully helped till that he hath been strong .",4,4,3,3.6666666666666665
"It shall be , that he who is taken with the devoted thing shall be burnt with fire , he and all that he has , because he has transgressed the covenant of Yahweh , and because he has done a disgraceful thing in Israel . ' ''","Then the man who is taken with the cursed thing is to be burned , with everything which is his ; because he has gone against the agreement of the Lord and has done an act of shame in Israel .",4,5,3,4.0
"Even a child may be judged by his doings , if his work is free from sin and if it is right .","Even by his actions a youth maketh himself known , Whether his work be pure or upright .",2,3,3,2.6666666666666665
Wisdom is before the face of him that hath understanding ; But the eyes of a fool are in the ends of the earth .,Wisdom is before the face of him who has sense ; but the eyes of the foolish are on the ends of the earth .,3,5,5,4.333333333333333
"You have no knowledge of him , but I have knowledge of him ; and if I said I have no knowledge of him I would be talking falsely like you : but I have full knowledge of him , and I keep his word .","And ye know him not ; but I know him ; and if I said , I know him not , I should be like you , a liar . But I know him , and I keep his word .",4,3,4,3.6666666666666665
"And let me get a bit of bread to keep up your strength , and after that you may go on your way : for this is why you have come to your servant . And they said , Let it be so .","and I bring a piece of bread , and support ye your heart ; afterwards pass on , for therefore have ye passed over unto your servant ; ' and they say , `So mayest thou do as thou has spoken . '",4,3,3,3.3333333333333335
"The precepts of Jehovah are right , rejoicing the heart : The commandment of Jehovah is pure , enlightening the eyes .","The precepts of Jehovah upright , Rejoicing the heart , The command of Jehovah pure , enlightening the eyes ,",1,3,2,2.0
"The sons of Reuel : Nahath , Zerah , Shammah and Mizzah .","Sons of Reuel : Nahath , Zerah , Shammah , and Mizzah .",5,2,1,2.6666666666666665
"But some of those who were of the Synagogue named that of the Libertines , and some of the men of Cyrene and of Alexandria and those from Cilicia and Asia , had arguments with Stephen .","And there arose up certain of those of the synagogue called of freedmen , and of Cyrenians , and of Alexandrians , and of those of Cilicia and Asia , disputing with Stephen .",3,3,2,2.6666666666666665
"He has broken me down on every side , and I am gone . My hope he has plucked up like a tree .","He hath destroyed me on every side , and I am lost , and he hath taken away my hope , as from a tree that is plucked up .",2,4,4,3.3333333333333335
"A wise man is strong : and a knowing man , stout and valiant .","Mighty the wise in strength , And a man of knowledge is strengthening power ,",3,1,3,2.3333333333333335
"And I will stretch over Jerusalem the line of Samaria , and the plummet of the house of Ahab , and I will wipe Jerusalem as one wipeth a pan , wiping it and turning it upside down .","And I will stretch over Jerusalem the line of Samaria , and the weight of the house of Achab : and I will efface Jerusalem , as tables are wont to be effaced , and I will erase and turn it , and draw the pencil often over the face thereof .",5,2,4,3.6666666666666665
"Now when I came to Troas for the gospel of Christ , and when a door was opened unto me in the Lord ,","Now when I came to Troas for the [ publication of the ] glad tidings of the Christ , a door also being opened to me in Lord ,",4,4,5,4.333333333333333
"Seeing it is God , that said , Light shall shine out of darkness , who shined in our hearts , to give the light of the knowledge of the glory of God in the face of Jesus Christ .","Seeing that it is God who said , Let light be shining out of the dark , who has put in our hearts the light of the knowledge of the glory of God in the face of Jesus Christ .",4,2,3,3.0
"And David said to Abiathar the priest , Ahimelech 's son , Bring near to me , I pray thee , the ephod . And Abiathar brought the ephod near to David .","And David saith unto Abiathar the priest , son of Ahimelech , `Bring nigh , I pray thee , to me the ephod ; ' and Abiathar bringeth nigh the ephod unto David ,",3,5,4,4.0
"At Anathoth , Nob , Ananiah ,","in Anathoth , Nob , Ananiah ,",4,4,5,4.333333333333333
Shepherds with their flocks shall come unto her ; they shall pitch their tents against her round about ; they shall feed every one in his place .,Keepers of sheep with their flocks will come to her ; they will put up their tents round her ; everyone will get food in his place .,2,2,3,2.3333333333333335
"And he asked him : What is the word that the Lord hath spoken to thee ? I beseech thee hide it not from me . May God do so and so to thee , and add so and so , if thou hide from me one word of all that were said to thee .","And he saith , `What the word which He hath spoken unto thee ? I pray thee , hide it not from me ; so doth God do to thee , and so doth He add , if thou hidest from me a word of all the words that He hath spoken unto thee . '",4,4,3,3.6666666666666665
"He made also the laver of brass , with the foot thereof , of the mirrors of the women that watch at the door of the tabernacle .","And he maketh the laver of brass , and its base of brass , with the looking-glasses of the women assembling , who have assembled at the opening of the tent of meeting .",4,4,3,3.6666666666666665
"And the dead bodies of this people shall be food for the birds of the heavens , and for the beasts of the earth ; and none shall frighten them away .","And the carcasses of this people shall be meat for the fowls of the air , and for the beasts of the earth , and there shall be non to drive them away .",3,4,5,4.0
"Woe to thee that spoilest , and thou wast not spoiled ; and that dealest treacherously , and they dealt not treacherously with thee ! When thou shalt cease to spoil , thou shalt be spoiled ; when thou shalt make an end of dealing treacherously , they shall deal treacherously with thee .","Woe to thee that spoilest , shalt not thou thyself also be spoiled ? and thou that despisest , shalt not thyself also be despised ? when thou shalt have made an end of spoiling , thou shalt be spoiled : when being wearied thou shalt cease to despise , thou shalt be despised .",4,5,4,4.333333333333333
"For whoever has , to him will more be given , and he who does n't have , even that which he has will be taken away from him . ''","He who has , to him will be given : and he who has not , from him will be taken even that which he has .",4,5,5,4.666666666666667
"Today you have given witness that the Lord is your God , and that you will go in his ways and keep his laws and his orders and his decisions and give ear to his voice :","Jehovah thou hast caused to promise to-day to become thy God , and to walk in His ways , and to keep His statutes , and His commands , and His judgments , and to hearken to His voice .",3,2,4,3.0
"And they said to Moses , To your words we will give ear , but let not the voice of God come to our ears , for fear death may come on us .","and said to Moses , Speak thou with us , and we will hear ; but let not God speak with us , lest we die .",3,4,4,3.6666666666666665
"Behold , happy is the man whom +God correcteth ; therefore despise not the chastening of the Almighty .",Blessed is the man whom God correcteth : refuse not therefore the chastising of the lord :,5,3,5,4.333333333333333
"Peace to the brethren , and love with faith , from God Father and Lord Jesus Christ .","Peace be to the brethren and charity with faith , from God the Father , and the Lord Jesus Christ .",5,2,4,3.6666666666666665
"Now it came to pass on a sabbath , that he was going through the grainfields ; and his disciples plucked the ears , and did eat , rubbing them in their hands .","Now on the second Sabbath after the first , he was going through the grain fields . His disciples plucked the heads of grain and ate , rubbing them in their hands .",3,4,2,3.0
"'Have they not found , have they not divided the plunder ? A lady , two ladies to every man ; to Sisera a plunder of dyed garments , a plunder of dyed garments embroidered , of dyed garments embroidered on both sides , on the necks of the plunder ? '","Perhaps he is now dividing the spoils , and the fairest of the women is chosen out for him : garments of divers colours are given to Sisara for his prey , and furniture of different kinds is heaped together to adorn the necks .",2,3,4,3.0
"Joram said , `` Get ready ! '' They got his chariot ready . Then Joram king of Israel and Ahaziah king of Judah went out , each in his chariot , and they went out to meet Jehu , and found him on Naboth the Jezreelite 's land .","And Jehoram saith , `Harness ; ' and his chariot is harnessed , and Jehoram king of Israel goeth out , and Ahaziah king of Judah , each in his chariot , and they go out to meet Jehu , and find him in the portion of Naboth the Jezreelite .",2,2,3,2.3333333333333335
"And to do good , having wealth in good works , being quick to give , taking part with one another ;","to do good , to be rich in good works , to be ready to impart , willing to communicate ,",5,4,4,4.333333333333333
"When they heard that he was alive , and had been seen by her , they disbelieved .","and they , having heard that he is alive , and was seen by her , did not believe .",4,5,3,4.0
"By the multitude of thine iniquities , in the unrighteousness of thy traffic , thou hast profaned thy sanctuaries ; therefore have I brought forth a fire from the midst of thee ; it hath devoured thee , and I have turned thee to ashes upon the earth in the sight of all them that behold thee .","By the multitude of your iniquities , in the unrighteousness of your traffic , you have profaned your sanctuaries ; therefore have I brought out a fire from the middle of you ; it has devoured you , and I have turned you to ashes on the earth in the sight of all those who see you .",5,3,5,4.333333333333333
"`` For who has known the mind of the Lord , that he should instruct him ? '' But we have Christ 's mind .",for who did know the mind of the Lord that he shall instruct Him ? and we -- we have the mind of Christ .,3,3,4,3.3333333333333335
"Behold , they may gather together , but not by me : whosoever shall gather together against thee shall fall because of thee .","Behold , an inhabitant shall come , who was not with me , he that was a stranger to thee before , shall be joined to thee .",5,5,4,4.666666666666667
"After a little while those who stood by came and said to Peter , `` Surely you are also one of them , for your speech makes you known . ''","And after a little while they came that stood by , and said to Peter : Surely thou also art one of them ; for even thy speech doth discover thee .",4,5,5,4.666666666666667
"And he will judge between the nations , and will decide concerning many peoples ; and they shall beat their swords into plowshares , and their spears into pruning-hooks ; nation shall not lift up sword against nation , neither shall they learn war any more .","He will judge between the nations , and will decide concerning many peoples ; and they shall beat their swords into plowshares , and their spears into pruning hooks . Nation shall not lift up sword against nation , neither shall they learn war any more .",4,4,2,3.3333333333333335
"And when he was in his journey , in the inn , the Lord met him , and would have killed him .","And it cometh to pass in the way , in a lodging place , that Jehovah meeteth him , and seeketh to put him to death ;",5,3,5,4.333333333333333
"And now , thus shalt thou say unto my servant David , Thus saith Jehovah of hosts : I took thee from the pasture-grounds , from following the sheep , to be prince over my people Israel ;","`And now , thus dost thou say to My servant , to David , Thus said Jehovah of Hosts , I have taken thee from the habitation , from after the sheep , to be leader over My people Israel ,",3,2,3,2.6666666666666665
"Then they comprehended that he did not speak of being beware of the leaven of bread , but of the doctrine of the Pharisees and Sadducees .","Then they understood that he did not say to take heed of the leaven of the bread , but of the teaching , of the Pharisees and Sadducees .",3,3,5,3.6666666666666665
"And I will put my spirit in you , causing you to be guided by my rules , and you will keep my orders and do them .","And I will put my spirit in the midst of you : and I will cause you to walk in my commandments , and to keep my judgments , and do them .",3,2,4,3.0
"And Hannah prayed , and said : My heart exulteth in Jehovah ; My horn is exalted in Jehovah ; My mouth is enlarged over mine enemies ; Because I rejoice in thy salvation .","My heart hath rejoiced in the Lord , and my horn is exalted in my God : my mouth is enlarged over my enemies : because I have joyed in thy salvation .",3,2,3,2.6666666666666665
"Yet , to remain in the flesh is more needful for your sake .","and to remain in the flesh is more necessary on your account ,",4,4,4,4.0
"Did we not say to you in Egypt , Let us be as we are , working for the Egyptians ? for it is better to be the servants of the Egyptians than to come to our death in the waste land .","Is not this the word that we spoke to thee in Egypt , saying : Depart from us that we may serve the Egyptians ? for it was much better to serve them , than to die in the wilderness .",4,4,3,3.6666666666666665
"You have heard their reproach , Yahweh , and all their devices against me ,","Their bitter words have come to your ears , O Lord , and all their designs against me ;",4,3,1,2.6666666666666665
"And they brought the captives , and the prey , and the spoil , unto Moses , and unto Eleazar the priest , and unto the congregation of the children of Israel , unto the camp at the plains of Moab , which are by the Jordan at Jericho .","And they brought them to Moses , and Eleazar the priest , and to all the multitude of the children of Israel . But the rest of the things for use they carried to the camp on the plains of Moab , beside the Jordan over against Jericho .",1,4,4,3.0
Is not thy wickedness great ? Neither is there any end to thine iniquities .,Is not your evil-doing great ? and there is no end to your sins .,5,2,5,4.0
And sixty-one thousand asses ;,"and sixty-one thousand asses ,",5,5,2,4.0
"So he brought him into his house , and gave the donkeys fodder . Then they washed their feet , and ate and drank .","And he brought him into his house , and gave the asses provender ; and they washed their feet , and ate and drank .",5,2,4,3.6666666666666665
I wait for Yahweh . My soul waits . I hope in his word .,"I wait for Jehovah ; my soul doth wait , and in his word do I hope .",3,4,3,3.3333333333333335
Greet one another with a holy kiss .,salute one another in an holy kiss ;,4,3,5,4.0
"They are not in heaven , for you to say , Who will go up to heaven for us and give us knowledge of them so that we may do them ?","It is not in the heavens , that thou shouldest say , Who shall go up for us to the heavens , and bring it to us , that we should hear it and do it ?",2,3,3,2.6666666666666665
"And Solomon began to build the house of the Lord in Jerusalem , in mount Moria , which had been shewn to David his father , in the place which David had prepared in the thrashingfloor of Ornan the Jebusite .","And Solomon beginneth to build the house of Jehovah , in Jerusalem , in the mount of Moriah , where He appeared to David his father , in the place that David had prepared , in the threshing-floor of Ornan the Jebusite ,",4,4,5,4.333333333333333
Hallelujah ! Sing unto Jehovah a new song ; his praise in the congregation of the godly .,"Praise ye Jah ! Sing ye to Jehovah a new song , His praise in an assembly of saints .",4,2,4,3.3333333333333335
"Thus saith Jehovah : Like as the shepherd rescueth out of the jaw of the lion two legs , or a piece of an ear ; so shall the children of Israel be rescued that sit in Samaria in the corner of a couch , and upon the damask of a bed .","Thus saith the Lord : As if a shepherd should get out of the lion 's mouth two legs , or the tip of the ear : so shall the children of Israel be taken out that dwell in Samaria , in a piece of a bed , and in the couch of Damascus .",4,5,3,4.0
"therefore thus saith the Lord Jehovah : Behold , I stretch out my hands upon the Philistines , and I will cut off the Kerethites , and cause the remnant of the sea-coast to perish .","Therefore , thus said the Lord Jehovah : Lo , I am stretching out My hand against the Philistines , And I have cut off the Cherethim , And destroyed the remnant of the haven of the sea ,",3,3,3,3.0
"And every creature which is in the heaven and upon the earth and under the earth , and [ those that are ] upon the sea , and all things in them , heard I saying , To him that sits upon the throne , and to the Lamb , blessing , and honour , and glory , and might , to the ages of ages .","And every creature , which is in heaven , and on the earth , and under the earth , and such as are in the sea , and all that are in them : I heard all saying : To him that sitteth on the throne , and to the Lamb , benediction , and honour , and glory , and power , for ever and ever .",5,3,3,3.6666666666666665
The patient man is better than the valiant : and he that ruleth his spirit than he that taketh cities .,"Better the slow to anger than the mighty , And the ruler over his spirit than he who is taking a city .",4,5,3,4.0
"For he shall be like the heath in the desert , and shall not see when good cometh , but shall inhabit the parched places in the wilderness , a salt land and not inhabited .","For he shall be like the heath in the desert , and shall not see when good comes , but shall inhabit the parched places in the wilderness , a salt land and not inhabited .",5,2,3,3.3333333333333335
"And when he came to the house , he suffered not any man to enter in with him , save Peter , and John , and James , and the father of the maiden and her mother .","And having come to the house , he suffered no one to go in , except Peter , and James , and John , and the father of the child , and the mother ;",3,5,2,3.3333333333333335
"Then let his father and mother take him to the responsible men of the town , to the public place ;","then shall his father and his mother lay hold on him , and bring him out unto the elders of his city , and unto the gate of his place ;",4,2,3,3.0
"And he said to the people , Be ready for the third day ; do not come near wives .","and he saith unto the people , `Be ye prepared for the third day , come not nigh unto a woman . '",5,4,5,4.666666666666667
"And again he went away , and prayed , saying the same words .","And going away again , he prayed , saying the same words .",4,5,3,4.0
"Command the children of Israel , and say to them : When you shall have passed over the Jordan , entering into the land of Chanaan ,","`Speak unto the sons of Israel , and thou hast said unto them , When ye are passing over the Jordan unto the land of Canaan ,",3,4,2,3.0
"And I answered , Who art thou , Lord ? And he said unto me , I am Jesus of Nazareth , whom thou persecutest .","And I , answering , said , Who are you ; Lord ? And he said to me , I am Jesus of Nazareth , whom you are attacking .",5,3,2,3.3333333333333335
"For the assembly , there shall be one statute for you , and for the stranger that sojourneth with you , a statute for ever throughout your generations : as ye are , so shall the sojourner be before Jehovah .","There is to be one law for you and for the man of another country living with you , one law for ever from generation to generation ; as you are , so is he to be before the Lord .",3,3,2,2.6666666666666665
"Therefore it shall be , when Yahweh your God has given you rest from all your enemies all around , in the land which Yahweh your God gives you for an inheritance to possess it , that you shall blot out the memory of Amalek from under the sky . You shall not forget .","And it shall be , when Jehovah thy God shall have given thee rest from all thine enemies round about , in the land that Jehovah thy God giveth thee for an inheritance to possess it , that thou shalt blot out the remembrance of Amalek from under the heavens ; thou shalt not forget it .",3,3,4,3.3333333333333335
"We were in the field , getting the grain stems together , and my grain kept upright , and yours came round and went down on the earth before mine .","that , lo , we are binding bundles in the midst of the field , and lo , my bundle hath arisen , and hath also stood up , and lo , your bundles are round about , and bow themselves to my bundle . '",3,4,3,3.3333333333333335
"Take , brothers , for an example of suffering and of patience , the prophets who spoke in the name of the Lord .","Take an example , brethren , of suffering and having patience , the prophets , who have spoken in the name of Lord .",3,3,4,3.3333333333333335
"My soul , you have said to Yahweh , `` You are my Lord . Apart from you I have no good thing . ''","Thou [ my soul ] hast said to Jehovah , Thou art the Lord : my goodness not to thee ; вЂ”",3,2,1,2.0
"Whether it be for correction , or for his land , Or for lovingkindness , that he cause it to come .","For a rod , or for a curse , or for mercy , causing it to come on the mark .",2,1,3,2.0
Has the rain a father ? or who gave birth to the drops of night mist ?,Hath the rain a father ? Or who hath begotten the drops of dew ?,4,4,3,3.6666666666666665
"God sent the word to the children of Israel , preaching peace by Jesus Christ : ( he is Lord of all . )","the word that he sent to the sons of Israel , proclaiming good news -- peace through Jesus Christ ( this one is Lord of all , )",1,5,5,3.6666666666666665
And store-houses for the produce of grain and wine and oil ; and buildings for all sorts of beasts and flocks .,"storehouses also for the increase of corn and new wine and oil , and stalls for all manner of beasts , and [ he procured ] flocks for the stalls .",3,4,3,3.3333333333333335
"This will be more pleasing to the Lord than an ox , or a young ox of full growth .","And it shall please Jehovah more than an ox , вЂ”a bullock with horns and cloven hoofs .",4,3,4,3.6666666666666665
Cast thy bread upon the waters ; for thou shalt find it after many days .,Cast thy bread upon the running waters : for after a long time thou shalt find it again .,3,3,5,3.6666666666666665
But he will speak to this nation with stammering lips and in another language ;,"For by scorned lip , and by another tongue , Doth He speak unto this people .",1,2,3,2.0
"Woe to those who are wise in their own eyes , and prudent in their own sight !","Woe to you that are wise in your own eyes , and prudent in your own conceits .",4,5,5,4.666666666666667
"But if you do not give ear to the voice of the Lord your God , and take care to do all his orders and his laws which I give you today , then all these curses will come on you and overtake you :","`And it hath been , if thou dost not hearken unto the voice of Jehovah thy God to observe to do all His commands , and His statutes , which I am commanding thee to-day , that all these revilings have come upon thee , and overtaken thee :",3,3,1,2.3333333333333335
"But if mischief happen , then thou shalt give life for life ,","and if there is mischief , then thou hast given life for life ,",3,3,5,3.6666666666666665
"And the hare , because the horn of its foot is not parted in two , is unclean to you .","and the hare , though it is bringing up the cud , yet the hoof hath not divided -- unclean it to you ;",4,5,2,3.6666666666666665
"He prayeth unto God , and he is favorable unto him , So that he seeth his face with joy : And he restoreth unto man his righteousness .","He makes his prayer to God , and he has mercy on him ; he sees God 's face with cries of joy ; he gives news of his righteousness to men ;",4,3,3,3.3333333333333335
"Azmaveth the Baharumite , Eliahba the Shaalbonite ,","Azmaveth the Baharumite , Eliahba the Shaalbonite ,",1,1,2,1.3333333333333333
"Now after the death of Jehoiada came the princes of Judah , and made obeisance to the king . Then the king listened to them .","And after the death of Jehoiada come in have heads of Judah , and bow themselves to the king ; then hath the king hearkened unto them ,",3,2,4,3.0
"Thus did Noah ; according to all that God commanded him , so did he .",Thus Noah did . He did all that God commanded him .,3,5,3,3.6666666666666665
"so that ye come short in no gift , awaiting the revelation of our Lord Jesus Christ ;","so that ye are not behind in any gift , waiting for the revelation of our Lord Jesus Christ ,",3,3,4,3.3333333333333335
"And this rumour of him went forth throughout all Judea , and throughout all the country round about .","And the account of this went forth in all Judea about him , and in all the region around .",2,3,1,2.0
"Bilhah , Rachel 's servant , conceived again , and bore Jacob a second son .","And again Bilhah , Rachel 's servant , was with child , and gave birth to a second son .",2,3,3,2.6666666666666665
And a great number of people went after him because they saw the signs which he did on those who were ill .,"and there was following him a great multitude , because they were seeing his signs that he was doing on the ailing ;",5,5,3,4.333333333333333
"And the Lord said to Moses and to Aaron , Take in your hand a little dust from the fire and let Moses send it in a shower up to heaven before the eyes of Pharaoh .","And Jehovah said to Moses and to Aaron , Take to yourselves handfuls of ashes of the furnace , and let Moses scatter it toward the heavens before the eyes of Pharaoh .",3,4,4,3.6666666666666665
"and asked them , saying , Is this your son , who ye say was born blind ? how then doth he now see ?","And they asked them saying , This is your son , of whom ye say that he was born blind : how then does he now see ?",5,4,4,4.333333333333333
"Oh fear Yahweh , you his saints , for there is no lack with those who fear him .","Fear Jehovah , ye His holy ones , For there is no lack to those fearing Him .",2,5,4,3.6666666666666665
"And they shall destroy the walls of Tyre , and break down her towers : I will also scrape her dust from her , and make her a bare rock .","And they have destroyed the walls of Tyre , And they have broken down her towers , And I have scraped her dust from her , And made her for a clear place of a rock .",3,3,3,3.0
"And if a man gives his house in a walled town for money , he has the right to get it back for the space of a full year after he has given it up .","`And when a man selleth a dwelling-house a walled city , then hath his right of redemption been until the completion of a year from its selling ; days -- is his right of redemption ;",4,4,1,3.0
Thou hast rebuked the proud : they are cursed who decline from thy commandments .,"I thank Thee , for Thou hast answered me , And art to me for salvation .",1,3,2,2.0
"Let the enemy pursue my soul , and overtake it ; Yea , let him tread my life down to the earth , And lay my glory in the dust . Selah","let the enemy pursue my soul , and overtake it ; yes , let him tread my life down to the earth , and lay my glory in the dust . Selah .",5,5,5,5.0
"and the border went out unto the side of Ekron northward ; and the border extended to Shikkeron , and passed along to mount Baalah , and went out at Jabneel ; and the goings out of the border were at the sea .","and the border hath gone out unto the side of Ekron northward , and the border hath been marked out Shicron , and hath passed over to mount Baalah , and gone out Jabneel ; and the outgoings of the border have been at the sea .",5,2,5,4.0
And Jacob set up a pillar upon her grave : the same is the Pillar of Rachel 's grave unto this day .,"And Jacob erected a pillar over her sepulchre : this is the pillar of Rachel 's monument , to this day .",4,3,5,4.0
"Rejoice , young man , in thy youth ; and let thy heart cheer thee in the days of thy youth , and walk in the ways of thy heart , and in the sight of thine eyes ; but know that for all these God will bring thee into judgment .","Rejoice therefore , O young man , in thy youth , and let thy heart be in that which is good in the days of thy youth , and walk in the ways of thy heart , and in the sight of thy eyes : and know that for all these God will bring thee into judgment .",4,3,3,3.3333333333333335
He shall die for lack of instruction ; And in the greatness of his folly he shall go astray .,He will come to his end for need of teaching ; he is so foolish that he will go wandering from the right way .,3,4,3,3.3333333333333335
Therefore a division arose again among the Jews because of these words .,A dissension rose again among the Jews for these words .,1,3,3,2.3333333333333335
"Behold , there come seven years of great plenty throughout all the land of Egypt .","Behold , there come seven years of great plenty throughout the land of Egypt .",3,5,5,4.333333333333333
"There is no dark place , and no thick cloud , in which the workers of evil may take cover .","There is no darkness , nor shadow of death , where the workers of iniquity may hide themselves .",4,3,2,3.0
"And if the prophet be enticed and shall speak a word , I Jehovah have enticed that prophet ; and I will stretch out my hand against him , and will destroy him from the midst of my people Israel .","`And the prophet , when he is enticed , and hath spoken a word -- I , Jehovah , I have enticed that prophet , and have stretched out My hand against him , and have destroyed him from the midst of My people Israel .",3,4,3,3.3333333333333335
"Wherefore they came back , and told him . And he said , This is the word of Jehovah , which he spake by his servant Elijah the Tishbite , saying , In the portion of Jezreel shall the dogs eat the flesh of Jezebel ;","Therefore they came back , and told him . He said , `` This is Yahweh 's word , which he spoke by his servant Elijah the Tishbite , saying , 'The dogs will eat the flesh of Jezebel on the plot of Jezreel ,",4,3,4,3.6666666666666665
"Now while Moses ' hand was lifted up , Israel was the stronger : but when he let his hand go down , Amalek became the stronger .","and it hath come to pass , when Moses lifteth up his hand , that Israel hath been mighty , and when he letteth his hands rest , that Amalek hath been mighty .",3,4,3,3.3333333333333335
"After these things , when the wrath of king Ahasuerus was pacified , he remembered Vashti , and what she had done , and what was decreed against her .","After these things , when the wrath of King Ahasuerus was pacified , he remembered Vashti , and what she had done , and what was decreed against her .",5,5,3,4.333333333333333
"And Zedekiah king of Judah and his princes will I give into the hand of their enemies , and into the hand of them that seek their life , and into the hand of the king of Babylon 's army , that are gone away from you .","Zedekiah king of Judah and his princes will I give into the hand of their enemies , and into the hand of those who seek their life , and into the hand of the king of Babylon 's army , who have gone away from you .",3,5,5,4.333333333333333
"For the life of all flesh is in the blood : therefore I said to the children of Israel : You shall not eat the blood of any flesh at all , because the life of the flesh is in the blood , and whosoever eateth it , shall be cut off .","for [ it is ] the life of all flesh , its blood is for its life ; and I say to the sons of Israel , Blood of any flesh ye do not eat , for the life of all flesh is its blood ; any one eating it is cut off .",3,4,3,3.3333333333333335
"Do not be glad , however , because you have power over spirits , but because your names are recorded in heaven .","Yet in this rejoice not , that the spirits are subjected to you , but rejoice that your names are written in the heavens .",4,5,3,4.0
And they were with the disciples there for a long time .,and they abode there not a little time with the disciples .,2,4,4,3.3333333333333335
"As touching the gospel , they are enemies for your sake : but as touching the election , they are beloved for the fathers ' sake .","Concerning the Good News , they are enemies for your sake . But concerning the election , they are beloved for the fathers ' sake .",3,4,3,3.3333333333333335
"Your words were found , and I ate them ; and your words were to me a joy and the rejoicing of my heart : for I am called by your name , Yahweh , God of Armies .","Thy words were found , and I did eat them , and thy words were unto me the joy and rejoicing of my heart ; for I am called by thy name , O Jehovah , God of hosts .",4,3,2,3.0
"I , Paul , give you this word of love in my handwriting . Keep in memory that I am a prisoner . Grace be with you .",The salutation by the hand of me Paul . Remember my bonds . Grace with you .,1,3,4,2.6666666666666665
So go now and give orders to the people that every man and every woman is to get from his or her neighbour ornaments of silver and of gold .,"Therefore thou shalt tell all the people that every man ask of his friend , and every woman of her neighbour , vessels of silver , and of gold .",3,3,4,3.3333333333333335
"and he bade them teach the children of Judah [ the song of ] the bow . Behold , it is written in the book of Jasher : вЂ”","( Also he commanded that they should teach the children of Juda the use of the bow , as it is written in the book of the just . ) And he said : Consider , O Israel , for them that are dead , wounded on thy high places .",3,4,2,3.0
"So they passed by Jebus , and went on their journey , and the sun went down upon them when they were by Gabaa , which is in the tribe of Benjamin :","And they pass over , and go on , and the sun goeth in upon them near Gibeah , which is to Benjamin ;",1,5,2,2.6666666666666665
