text_1,text_2,label_1,label_2,label_3,avg_score
everything 's all right,all is well,5,3,5,4.333333333333333
but that is,"- well , this is",1,4,4,3.0
beginning of this century,turn of the century,1,4,3,2.6666666666666665
what happens,what the hell just happened,3,3,2,2.6666666666666665
", it is essential",it is important to,3,5,5,4.333333333333333
established in december,created in december,2,5,5,4.0
"clearly , it",it was clear that,4,4,4,4.0
reporting obligations,"obligations """,5,3,4,4.0
maybe this,are perhaps,3,3,4,3.3333333333333335
were under,is still under,3,4,3,3.3333333333333335
plans is,plan -lrb-,5,4,5,4.666666666666667
order to move,for moving,5,4,4,4.333333333333333
a better understanding of the,improved understanding of the,4,5,4,4.333333333333333
aim is to,'s objective is to,3,5,5,4.333333333333333
"of children , in particular","of children , particularly",3,5,5,4.333333333333333
are currently under way,is in progress,3,1,4,2.6666666666666665
have voted in favour,has voted,4,3,3,3.3333333333333335
consider that to be,think that is,5,2,3,3.3333333333333335
following two reports,following reports,2,4,5,3.6666666666666665
protection of the child,welfare of children,5,2,4,3.6666666666666665
remind the house,to be reminded,4,4,2,3.3333333333333335
already adopted,had been adopted,3,5,2,3.3333333333333335
"bodies of the united nations ,","organs of the united nations ,",4,4,5,4.333333333333333
is the question,is all about,3,3,4,3.3333333333333335
networks on,"new networks ,",3,5,2,3.3333333333333335
enhance international,strengthen international,1,5,5,3.6666666666666665
and further promote,and the promotion and,4,5,5,4.666666666666667
objectives for,the specific objectives of,3,2,3,2.6666666666666665
"cases , such","cases , these",3,5,3,3.6666666666666665
requests the commission,call upon the commission,3,5,2,3.3333333333333335
the programme be,the program is,5,4,5,4.666666666666667
order to guarantee,of ensuring that,3,5,3,3.6666666666666665
", as indicated in",as referred to in,3,4,4,3.6666666666666665
is only one,is all a,4,1,3,2.6666666666666665
reporting guidelines,""" guidelines",2,5,3,3.3333333333333335
", the authorities should",", the administration should",5,2,3,3.3333333333333335
recommendation that,further recommends that,5,2,4,3.6666666666666665
- ladies,"well , ladies",5,3,3,3.6666666666666665
language used,"language , or",2,2,4,2.6666666666666665
well known,may know,2,3,5,3.3333333333333335
knew you 'd come back .,knew you 'd come .,4,4,1,3.0
the committee agrees with,the commission agrees with,5,5,5,5.0
are essential,was important,4,5,2,3.6666666666666665
"of the citizens of europe ,","of europeans ,",3,5,5,4.333333333333333
is my sister,'s my sister,5,5,4,4.666666666666667
are effectively,be clearly,4,2,1,2.3333333333333335
you 're trying to,you would like to,3,4,5,4.0
economic conditions,economic,5,3,3,3.6666666666666665
client services .,service to clients .,5,4,5,4.666666666666667
is significant,would be important,3,4,1,2.6666666666666665
believe to be,think is,5,5,3,4.333333333333333
am asking you,'m just asking you,3,5,4,4.0
's difficult for,is hard for,5,5,1,3.6666666666666665
know each other,know them,4,3,4,3.6666666666666665
and consequently,and therefore is,2,3,5,3.3333333333333335
reiterating that,reiterated its view that,4,5,4,4.333333333333333
"of employment ,","of employment opportunities ,",3,4,4,3.6666666666666665
"thank you , doctor","thank you , gentlemen",2,5,3,3.3333333333333335
", where appropriate","when required ,",2,4,4,3.3333333333333335
had yet to be,have still not been,3,5,4,4.0
of links between,of relationships between,4,4,4,4.0
centres of,regional centres for,5,4,4,4.333333333333333
those persons and,the individuals and,5,3,2,3.3333333333333335
i am here,- i 'm in here,5,4,4,4.333333333333333
should be established,should be developed,3,3,5,3.6666666666666665
in all aspects of,in every aspect of,4,4,5,4.333333333333333
reaffirmed by,been confirmed by,2,5,4,3.6666666666666665
reaffirms the need,reiterates the need,4,5,5,4.666666666666667
as well as the,as was the,1,2,5,2.6666666666666665
is n't possible,could n't be,4,2,5,3.6666666666666665
defence of the rights of,protecting the rights of,3,5,4,4.0
the following,the following projects,2,3,2,2.3333333333333335
iceland 's,iceland,4,3,5,4.0
purposes of prostitution,context of prostitution,4,5,5,4.666666666666667
must be of,must be given to,2,1,2,1.6666666666666667
is easy for,'s very easy for,5,4,5,4.666666666666667
completed,has now been completed,4,5,5,4.666666666666667
you in here ?,- are you there ?,4,3,3,3.3333333333333335
orally and,orally amended,2,2,4,2.6666666666666665
", including , for example ,",", for example to",1,3,4,2.6666666666666665
and the objective,and the aim,3,5,3,3.6666666666666665
", and intergovernmental","and intergovernmental organizations ,",4,4,4,4.0
is the administration,is the government,1,3,3,2.3333333333333335
a couple of months ago,just a few months ago,5,4,5,4.666666666666667
the egyptian government,the government of egypt,5,4,2,3.6666666666666665
applies only to,be limited to,4,4,4,4.0
has knowledge,is also known,2,3,3,2.6666666666666665
observes that,has pointed out that,1,1,1,1.0
exists no,there being no,5,4,4,4.333333333333333
presented to the,to submit a,3,5,3,3.6666666666666665
the tribunal shall,the tribunal is required,1,4,1,2.0
most indebted,most heavily indebted,5,5,1,3.6666666666666665
and young people,and young persons,5,3,4,4.0
and by strengthening,and further strengthening,5,4,5,4.666666666666667
were not sufficient to,do not suffice to,5,3,5,4.333333333333333
factor is,success factor,1,3,5,3.0
respondents noted,respondents indicated,2,3,2,2.3333333333333335
- this was,then it was,5,4,2,3.6666666666666665
at the following session .,at the next session .,4,3,5,4.0
commission endorsed the,committee endorsed the,5,3,2,3.3333333333333335
first nations people,"first nations ,",1,3,3,2.3333333333333335
"programs and services ,",program / service,5,5,5,5.0
eu 2020 strategy,europe 2020 strategy is,4,3,5,4.0
the secretariat of the committee,the secretariat of the commission,3,4,2,3.0
integrate itself,to become integrated,4,4,4,4.0
is contrary to,be inconsistent with,5,4,4,4.333333333333333
who are they,- who the hell is that,4,4,2,3.3333333333333335
languages other,language -rrb-,1,4,4,3.0
particular attention is paid,particular attention to,5,3,2,3.3333333333333335
are talking about,speak of,4,4,5,4.333333333333333
is capable of being,is able to,3,4,5,4.0
committee at the,commission at its,3,3,5,3.6666666666666665
to be prepared by the,drawn up by the,2,3,4,3.0
objectives in terms,objectives are,3,5,4,4.0
of the general conference,the general assembly was,3,4,3,3.3333333333333335
the advantages of,the benefit of,3,5,5,4.333333333333333
dated 30 november 2000,on 30 november 2000,4,5,5,4.666666666666667
should like to emphasise,wish to emphasise,5,5,5,5.0
the adverse effects of,the negative impacts of,4,1,3,2.6666666666666665
was eventually,had subsequently,1,5,4,3.3333333333333335
its concern about the,preoccupation over the,4,2,4,3.3333333333333335
purpose of this project is,aim of this project is,4,5,4,4.333333333333333
is often difficult,can be hard,1,3,1,1.6666666666666667
new government has,"government has ,",4,5,1,3.3333333333333335
rates as,rate used,3,5,3,3.6666666666666665
's list of issues,its list of issues,5,5,5,5.0
"oh , really .","oh , is that so ?",3,5,5,4.333333333333333
and assessments,evaluations were,4,2,1,2.3333333333333335
cautioned that,was indicated that,1,4,2,2.3333333333333335
assessment should be,evaluation was,1,4,5,3.3333333333333335
"or indirectly , to",or indirectly involved,5,3,4,4.0
also remains,is still in,3,2,5,3.3333333333333335
account of the recommendations,in mind the recommendations,2,4,5,3.6666666666666665
process to be followed,procedures to be used,4,4,3,3.6666666666666665
japan has,the government of japan has,3,3,3,3.0
- i see,i 've been seeing,4,2,3,3.0
like russia,such as russia,4,5,5,4.666666666666667
provided for in section,provided in article,5,3,1,3.0
and will allow,and will enable,5,4,5,4.666666666666667
results from the,the effects of the,4,5,5,4.666666666666667
was here,'s been here,3,2,4,3.0
refusing to,are unwilling to,4,3,3,3.3333333333333335
- that 's my,is this my,2,4,3,3.0
areas of competence,terms of reference,4,2,1,2.3333333333333335
it 's my job .,this is my job .,4,2,2,2.6666666666666665
may be able to,may be allowed,4,4,2,3.3333333333333335
", is necessary",there must,5,4,4,4.333333333333333
's interested in,is interested in,5,3,5,4.333333333333333
- i 'm telling you,i say to you,2,2,5,3.0
is n't your,'re not in your,4,1,2,2.3333333333333335
socio-economic rights,economic and social rights,5,4,4,4.333333333333333
by reason of its,by virtue of its,5,5,4,4.666666666666667
runs contrary to,was contrary to,5,4,5,4.666666666666667
particular concerns,specific concerns,4,5,1,3.3333333333333335
receive benefits,benefits are,3,3,3,3.0
"hey , you okay",you feeling all right,5,5,4,4.666666666666667
- this is great,"great , thank you",5,3,5,4.333333333333333
", in the implementation of the",in implementing its,4,3,4,3.6666666666666665
is hereby replaced by the following,is replaced by the following,3,5,4,4.0
opportunity is,opportunity today,4,2,2,2.6666666666666665
emphasized the need,emphasized the importance,4,5,5,4.666666666666667
expanded by,an increase by,4,5,4,4.333333333333333
are necessary,needs to be done,2,4,1,2.3333333333333335
participate actively in the,be actively involved in the,3,2,5,3.3333333333333335
issue of trafficking,trafficking in persons,4,2,3,3.0
are derived from the,arise from the,5,4,4,4.333333333333333
sincerely hopes,to be hoped,3,2,5,3.3333333333333335
", and in particular those",", particularly regarding",1,4,4,3.0
permanent members and,permanent category and the,4,3,4,3.6666666666666665
translates into,are translated into,5,5,4,4.666666666666667
completely destroyed,was destroyed,5,5,4,4.666666666666667
changed by,is to amend,1,4,4,3.0
basic infrastructure,infrastructure,4,5,5,4.666666666666667
are communicated,- communications,5,4,3,4.0
is in here,'re over here,4,2,5,3.6666666666666665
it is quite clear,it is also clear,3,4,4,3.6666666666666665
who was that,- who 's that,1,2,4,2.3333333333333335
may be considered,may be regarded,4,4,4,4.0
", especially in the countries",", particularly in countries",5,3,2,3.3333333333333335
provided for under paragraph,called for in paragraph,4,3,4,3.6666666666666665
"is essential that ,",is critical that,5,1,4,3.3333333333333335
of the board of directors,of the board of the,3,3,4,3.3333333333333335
documents issued,documents on,4,1,3,2.6666666666666665
also contributed to,has helped to,4,5,4,4.333333333333333
- i do n't,ls n't,2,4,2,2.6666666666666665
objects of the,of the purposes of the,3,1,4,2.6666666666666665
ethnic communities,ethnic groups,2,5,5,4.0
and considers the,are considered to be the,5,4,4,4.333333333333333
you need,necessary,5,4,4,4.333333333333333
you are such an idiot,you fool,5,2,4,3.6666666666666665
which was applicable,that can be applied,2,3,3,2.6666666666666665
the trans-european networks,the trans-european transport network,5,5,3,4.333333333333333
of enhancing the,in fostering the,3,3,2,2.6666666666666665
had died,just died,3,4,3,3.3333333333333335
concerned with,very concerned about,3,2,2,2.3333333333333335
equal conditions,equals,4,5,5,4.666666666666667
main aim of the,main objectives of the,5,3,5,4.333333333333333
emphasizes the importance of the,underlines the need for,5,5,3,4.333333333333333
seriously wounded,were wounded,2,5,3,3.3333333333333335
members of the council,the legislative council,4,4,4,4.0
the creation of mechanisms,the establishment of mechanisms,4,5,5,4.666666666666667
by the way in which,by the manner in which,5,4,4,4.333333333333333
", i think that 's",i believe this is,3,5,4,4.0
and current,and was currently,4,5,3,4.0
the obligations of,the commitments contained in,5,3,4,4.0
main trading partner,major trading partners,5,4,3,4.0
are considered to be,shall be regarded as,3,5,5,4.333333333333333
such measures,the relevant measures,5,5,1,3.6666666666666665
would be required,may be necessary to,1,1,2,1.3333333333333333
commission for human rights and,commission and,3,4,3,3.3333333333333335
departments and,"other government departments , and",4,5,3,4.0
committee took,commission to,3,3,4,3.3333333333333335
used to identify,used to indicate,5,4,3,4.0
""" i am","yes , i am",4,4,4,4.0
remain very,was still very,4,1,3,2.6666666666666665
"quite clearly ,",it is clearly,1,5,4,3.3333333333333335
delegation is convinced that,delegation firmly believes that,3,4,2,3.0
i do n't have time,i have n't got time,4,3,5,4.0
authority is,authorities to,3,3,5,3.6666666666666665
", referring to",refers to the,3,5,4,4.0
the task force and,the working group and,3,4,5,4.0
shall refuse to,are unwilling to,4,3,3,3.3333333333333335
had indicated that,shown that,3,4,5,4.0
"of small and medium-sized enterprises ,",small and medium sized enterprises,5,3,5,4.333333333333333
is there anybody there,is anyone in there,5,5,5,5.0
are quickly,are rapidly,3,5,2,3.3333333333333335
pointed out that,important to point out that,3,4,4,3.6666666666666665
it noted that the,working group noted that the,5,5,3,4.333333333333333
and organizations,"-rrb- , the organization",1,4,1,2.0
-it 's just,this is just,4,4,3,3.6666666666666665
- where 'd,where the hell did,2,2,4,2.6666666666666665
particulars of the,"for further details ,",4,1,2,2.3333333333333335
quality of her,high quality of its,3,3,4,3.3333333333333335
not already,have not yet been,1,2,5,2.6666666666666665
"resources , both human and",of human resources and,5,4,4,4.333333333333333
becomes possible,is still possible,4,4,4,4.0
being seriously,seriously considering,3,4,5,4.0
it was necessary to,there must be an,5,2,5,4.0
selling of,purchase and sale of,5,3,4,4.0
few weeks and,week and,3,4,3,3.3333333333333335
"both categories ,","categories ,",4,4,3,3.6666666666666665
", the commission was",", the board did",1,3,1,1.6666666666666667
normal conditions of,its normal,3,4,5,4.0
're on the right track,are on the right path,5,3,3,3.6666666666666665
intensify our efforts to,strengthen efforts to,5,4,5,4.666666666666667
products exported,", exports",4,3,3,3.3333333333333335
"knew that ,",is recognised that,1,5,4,3.3333333333333335
it is necessary to,it was vital to,3,5,1,3.0
natural disasters,disaster reduction,3,2,3,2.6666666666666665
this is awesome !,that 's great !,4,4,2,3.3333333333333335
is an attempt,is now trying,5,5,3,4.333333333333333
be perceived as,interpreted as,3,4,5,4.0
our shared commitment,our common commitment,3,5,4,4.0
regarding the application of the,on the implementation of the,2,5,3,3.3333333333333335
approximately one million,around one million,5,3,5,4.333333333333333
accessible to everyone,accessible,5,5,4,4.666666666666667
is moving forward,going ahead,4,5,2,3.6666666666666665
"about 20,000","around 20,000",4,2,5,3.6666666666666665
and publication,and was published,5,2,4,3.6666666666666665
adopted the draft decision,approved the draft decision,5,4,1,3.3333333333333335
is part and parcel of,is one of,4,5,2,3.6666666666666665
been relatively,is very,1,2,2,1.6666666666666667
right and obligation to,right and the duty to,4,4,3,3.6666666666666665
"- gentlemen , gentlemen",my lords and gentlemen,4,2,4,3.3333333333333335
", i just got",i only got,3,5,2,3.3333333333333335
coming back,coming home,3,3,3,3.0
", the board had",", the commission has",2,5,1,2.6666666666666665
's fine,is fine,5,5,4,4.666666666666667
its consideration of this,review of this,4,2,2,2.6666666666666665
"medical doctors ,","for doctors ,",4,3,5,4.0
", not only at",", not just at",4,3,4,3.6666666666666665
this is something that,this really,2,2,4,2.6666666666666665
see table,tables,4,4,4,4.0
been informed,received information,1,5,4,3.3333333333333335
an area of solidarity,solidarity,1,4,1,2.0
is permitted to,may be able to,5,3,3,3.6666666666666665
contributing to the,by facilitating the,3,3,5,3.6666666666666665
's recommendations contained in,recommendations included in,5,4,4,4.333333333333333
of the labour,of the population is,1,2,2,1.6666666666666667
the assembly also wishes to,the assembly too wishes to,5,5,3,4.333333333333333
co-sponsors on the draft resolution,the sponsors of the draft resolution,3,4,3,3.3333333333333335
"'s all right ,",", are you all right",5,2,2,3.0
be forwarded to the,be transmitted to the,5,2,1,2.6666666666666665
was indicated that,points out that,4,3,4,3.6666666666666665
", especially in the area",", in particular in the areas",4,5,3,4.0
united nations membership,member states of the united nations,4,3,3,3.3333333333333335
never was,i 've never been,4,3,3,3.3333333333333335
it was nevertheless,it nonetheless,4,5,4,4.333333333333333
"recalled that ,",was indicated that,4,1,2,2.3333333333333335
the specificities of,the characteristics of,5,3,5,4.333333333333333
""" current",currently working,3,2,2,2.3333333333333335
'm coming back,comes back,3,3,4,3.3333333333333335
recommendation .,policy recommendations .,3,4,2,3.0
allows you to,it enables you to,5,2,3,3.3333333333333335
was in favour of,is also supporting,5,5,4,4.666666666666667
centres for,regional centres for,1,3,3,2.3333333333333335
but it was,"; however , it is",3,2,5,3.3333333333333335
enhance productivity,improve productivity,1,4,5,3.3333333333333335
the international criminal tribunal,the appeals tribunal,1,3,2,2.0
and stressing the,and underscored the,3,4,1,2.6666666666666665
shall adopt its own rules of,shall adopt its rules of,5,4,4,4.333333333333333
' exports,domestic export,4,3,1,2.6666666666666665
both the united states,from the united states,4,3,5,4.0
are set out in annex,listed in annex,4,3,3,3.3333333333333335
were essential for,is key to,4,3,4,3.6666666666666665
", thereby contributing",", thus providing",3,5,5,4.333333333333333
- who 's,who are they,4,2,3,3.0
so proud of you,really proud of you,5,3,5,4.333333333333333
are essential to,be necessary for,1,3,5,3.0
result of the,outcomes of all the,1,1,2,1.3333333333333333
'm asking you to,ask you to,3,2,5,3.3333333333333335
to continue its endeavours,to continue his efforts,4,5,5,4.666666666666667
i hope you 're kidding,you 're kidding,2,4,4,3.3333333333333335
replaced by :,replaced as follows :,3,5,5,4.333333333333333
which is applicable to,that applied to,3,5,5,4.333333333333333
2 . demands,. demands,5,2,5,4.0
i think that 's,i think that is,5,5,4,4.666666666666667
why exactly,why,4,3,4,3.6666666666666665
member states of the eu,members of the european union,5,3,5,4.333333333333333
what 's happened,what happens,4,5,4,4.333333333333333
security systems,the security services,4,4,5,4.333333333333333
of ministers of,state minister for,2,3,3,2.6666666666666665
is recommending,further recommends,4,3,5,4.0
shall be authorized to,shall be permitted to,5,4,4,4.333333333333333
were required to,are available to,4,3,1,2.6666666666666665
objectives and targets,objectives with,2,4,3,3.0
are not consistent with,was incompatible with,3,3,4,3.3333333333333335
to strengthen its efforts to,intensify efforts to,3,2,5,3.3333333333333335
all aspects of the,all areas of the,5,5,3,4.333333333333333
play an important role in,play a major role in,5,3,3,3.6666666666666665
were involved,to become involved,3,5,3,3.6666666666666665
the rights and liberties of,the rights and freedoms of,4,5,4,4.333333333333333
been withdrawn and,been removed and,5,4,2,3.6666666666666665
is now complete,is complete,5,5,5,5.0
- are you sure ?,"well , yes .",1,1,3,1.6666666666666667
"of these issues ,","in these matters ,",4,4,4,4.0
it necessary,it needs to be,4,4,3,3.6666666666666665
references in,referred to in,4,5,3,4.0
while countering terrorism,when combating terrorism,4,4,5,4.333333333333333
any agreement,the peace agreements,3,4,3,3.3333333333333335
is for that reason that,is exactly why,1,4,5,3.3333333333333335
", and considered",", and considers that",4,3,3,3.3333333333333335
be derived from,be drawn from,3,5,5,4.333333333333333
outcomes of these,results from these,5,4,5,4.666666666666667
available online,", which is available",4,3,3,3.3333333333333335
's views .,views .,4,5,4,4.333333333333333
been solved,can be resolved,5,5,5,5.0
the european union has,the eu has,5,4,3,4.0
of the activities of,on the operations of,1,2,4,2.3333333333333335
also reiterate,also reaffirmed that,5,5,5,5.0
is recognised,also recognized,4,5,5,4.666666666666667
of course we are,of course i 'm right,4,3,4,3.6666666666666665
members of the committee for,member of the board,5,3,2,3.3333333333333335
month ago,months in the,3,5,5,4.333333333333333
please keep,shall be kept,3,3,3,3.0
recommendations :,recommendations for action,4,2,2,2.6666666666666665
policy recommendations,specific recommendations,3,4,2,3.0
specific situations,special situation,3,5,4,4.0
was the issue,is the matter,5,4,5,4.666666666666667
chairman of the working group,chair of the working group,4,3,1,2.6666666666666665
here it goes .,there you go .,4,4,4,4.0
safeguard security,guarantee the security,2,2,3,2.3333333333333335
was often,are most often,4,4,4,4.0
million of,millions and millions,4,3,5,4.0
", particularly article",", in particular its article",4,4,5,4.333333333333333
", i welcome the",", i am grateful for the",2,3,5,3.3333333333333335
and the aims,and the goals of the,4,2,5,3.6666666666666665
political initiatives,policy initiatives,2,4,4,3.3333333333333335
is because,is the reason why,3,2,4,3.0
i really hope that,i am hopeful that,4,5,3,4.0
direction towards,moving towards,3,3,3,3.0
very concerned,further concerned,4,4,4,4.0
and so i,and that is why i,1,3,3,2.3333333333333335
particularly with respect to the,including those relating to the,4,2,5,3.6666666666666665
or workshops,training workshops,4,3,5,4.0
as a result of,immediately following the adjournment of,1,2,4,2.3333333333333335
is available to,are offered to,1,3,4,2.6666666666666665
field of,is a matter of,2,3,3,2.6666666666666665
", and modernization",and modernization construction,5,3,5,4.333333333333333
is incompatible with,be contrary to,2,5,3,3.3333333333333335
you doing okay,you 're gonna be ok,4,3,4,3.6666666666666665
"aboriginal communities , and",aboriginal and,3,4,3,3.3333333333333335
is a simple one,'s simple,4,4,5,4.333333333333333
of antimicrobial drugs,of antimicrobials,3,5,3,3.6666666666666665
produced per,produced by,1,5,3,3.0
reported that,be pointed out that,3,3,2,2.6666666666666665
assistance provided by the,help from the,4,2,5,3.6666666666666665
"yes , they are .","yeah , that 's right .",5,4,4,4.333333333333333
members of this council,"legislative council ,",3,3,3,3.0
should help to,should contribute to,5,4,5,4.666666666666667
"like france ,","including france ,",4,2,3,3.0
whether we need to,whether it is necessary to,5,5,5,5.0
ca n't believe this is happening,ca n't believe this,3,4,4,3.6666666666666665
of equal opportunity,of equality of opportunity,5,2,5,4.0
he 's gone,he is gone,1,5,5,3.6666666666666665
advisory committee 's comments,observations of the advisory committee,3,5,4,4.0
discussed at,discussion within,4,5,4,4.333333333333333
both children,"children """,5,1,4,3.3333333333333335
is the situation,'s the situation,3,5,5,4.333333333333333
of this paper is,of this article shall be,4,3,1,2.6666666666666665
are indicated below,included the following,4,3,4,3.6666666666666665
", then click ok",", and click ok",5,5,4,4.666666666666667
a press conference held in,a news conference in,4,2,1,2.3333333333333335
coming months,the next few months,1,5,4,3.3333333333333335
", reported that",", the report said",4,4,5,4.333333333333333
a set of indicators,a series of indicators,5,4,5,4.666666666666667
consideration of this item at its,consideration of this matter at its,1,2,4,2.3333333333333335
increase their efforts to,step up their efforts to,5,5,4,4.666666666666667
matters related to,matters relevant to the,5,3,5,4.333333333333333
've heard a lot,heard a lot,4,2,5,3.6666666666666665
contribute significantly,made a significant contribution,5,5,4,4.666666666666667
was decided to,decides whether to,1,2,5,2.6666666666666665
the importing of,the import of,5,5,3,4.333333333333333
- this is,"- hey , it 's",5,1,5,3.6666666666666665
achieve the objectives,achieving the goals,5,5,5,5.0
this factor,these considerations,3,4,1,2.6666666666666665
i really am,"yes , i do",1,2,2,1.6666666666666667
continued to consider,continued its consideration of,5,1,4,3.3333333333333335
did n't i,"do n't you think ,",3,3,3,3.0
"had shown that ,",indicated that,3,3,5,3.6666666666666665
international instruments,international human rights instruments,4,3,4,3.6666666666666665
are in the,are subject to the,3,4,1,2.6666666666666665
process of selecting,the select,3,3,5,3.6666666666666665
's interesting to see,is interesting to see,3,5,5,4.333333333333333
shall be in,are currently in,2,2,2,2.0
been contributing,significantly contributed,4,1,4,3.0
at the national and international levels,", nationally and internationally",4,4,4,4.0
have yet been,have ever been,2,1,2,1.6666666666666667
i got a gift for you,i got a present for you,5,5,5,5.0
"no , i am","oh , well , i",5,1,4,3.3333333333333335
shortfalls in,there is a shortage,3,2,1,2.0
revenue generation,revenue,5,4,4,4.333333333333333
i wish i knew,i want to know,5,4,2,3.6666666666666665
national non-governmental organizations,the non-governmental organizations,4,4,3,3.6666666666666665
the poorest of the poor,the very poor,5,4,3,4.0
only half,half,2,5,5,4.0
confirms that a,confirmed that a,3,5,5,4.333333333333333
at all levels of,at all stages of the,3,5,5,4.333333333333333
led by iyad,headed by iyad,1,5,1,2.3333333333333335
- we 've got,i think we 've,4,4,3,3.6666666666666665
recommendations issued by the,recommendations contained in the,4,3,4,3.6666666666666665
million u.s. dollars of,"million us dollars ,",5,5,5,5.0
considers that the,is of the opinion that the,2,4,3,3.0
listed in paragraph,in accordance with paragraph,3,3,2,2.6666666666666665
that 's exactly what i,this is what i,2,4,4,3.3333333333333335
", including both",", which included the",2,2,4,2.6666666666666665
be ensured that,assured that,2,3,4,3.0
that solution,such a solution,5,5,5,5.0
explanations of vote,explanation,2,4,3,3.0
is also important,is also imperative,4,1,3,2.6666666666666665
is certain that,expressed his belief that,3,4,3,3.3333333333333335
on the proposed,relating to the proposed programme,5,4,2,3.6666666666666665
unless specified otherwise,unless specifically stated otherwise,4,5,5,4.666666666666667
its efforts to combat,the area of combating,4,4,3,3.6666666666666665
considered by the,give consideration to the,4,5,4,4.333333333333333
an enlarged security,an expanded security,5,4,3,4.0
are detailed,"for detailed information ,",4,5,4,4.333333333333333
